,,W0,W1,W2
F0,S2153,1.7953582815278632e-05,5.844440874680036e-07,2.1912392668197085e-08
F0,S2154,2.5621990901272698e-05,7.544155400650858e-07,2.538947210478756e-08
F0,S2155,9.856874940659171e-06,6.256792707513689e-07,2.3435047656004197e-08
F0,S2156,1.061070503029032e-05,6.150001243122758e-07,2.287346667780639e-08
F0,S2157,2.3956529390313557e-05,1.429817459255902e-06,0.8940938505262052
F0,S2158,8.554856544195351e-06,7.096509615348121e-07,2.4786961199396065e-08
F0,S2159,1.4085789644105032e-05,5.762872706932611e-07,2.189653142096985e-08
F0,S2160,1.0675275176072496e-05,6.024271100641146e-07,2.2246163701016728e-08
F0,S2161,1.8717956210966877e-05,6.204407591125399e-07,2.4502997120033582e-08
F0,S2162,1.1525409266477993e-05,6.306481281808078e-07,2.352099828590098e-08
F0,S2163,2.0163254268025448e-05,6.692666575709904e-07,2.4072131639479863e-08
F0,S2164,1.605801716605136e-05,5.692432390878691e-07,2.1926656184015967e-08
F0,S2165,1.2400881246531516e-05,5.783816372013034e-07,2.2142742646051132e-08
F0,S2166,8.570088585568103e-06,7.116963423286688e-07,2.3490673288231422e-08
F0,S2167,2.4691577270678438e-05,7.431716327469028e-07,4.431804828217751e-08
F0,S2168,1.026227180329676e-05,6.087914606721946e-07,2.322288167222104e-08
F0,S2169,1.5700733928536298e-05,6.247613027599504e-07,2.3897556993215952e-08
F0,S2170,44.26813924276087,7.180891204475346e-07,7.4901771841625076
F0,S2171,9.336953058786474e-06,6.899703815845714e-07,2.3619400819435945e-08
F0,S2172,2.23825594328904e-05,6.443215782312966e-07,2.3755808484716632e-08
F0,S2173,1.435388727386915e-05,7.044432488598834e-07,2.4541876955892737e-08
F0,S2174,2.6260491438822426e-05,6.520196562306131e-07,2.764725483632588e-08
F0,S2175,1.8232614697843795e-05,6.181964530365109e-07,2.4837775305980112e-08
F0,S2176,1.0243742743264777e-05,6.175049275512446e-07,2.320921833990538e-08
F0,S2177,1.676137649754125e-05,6.693463928613073e-07,2.5966183197036107e-08
F0,S2178,1.1909535680789573e-05,5.784310509721379e-07,2.2219628531890442e-08
F0,S2179,1.1091826440524543e-05,6.260399268276222e-07,2.342339520347384e-08
F0,S2180,1.3615535795157913e-05,6.604638028894361e-07,2.3561440566278642e-08
F0,S2181,2.5531940717384155e-05,0.20449347973852966,7.41576524237455e-08
F0,S2182,1.2615469615211227e-05,6.642533228670156e-07,2.3412325692685097e-08
F0,S2183,1.3273656246368907e-05,6.037447424867499e-07,2.286086511957721e-08
F0,S2184,1.073682922522071e-05,6.87651467505377e-07,2.730174134842757e-08
F0,S2185,9.533767901118972e-06,5.6642749609043e-07,2.212505208741491e-08
F0,S2186,1.0087636496744544e-05,6.289960367873878e-07,2.354638637673752e-08
F0,S2187,1.4109326517448328e-05,7.059641815237828e-07,2.4318641406669632e-08
F0,S2188,1.7490947247111292e-05,6.539036890333e-07,2.8653083259836686e-08
F0,S2189,1.5865737207932742e-05,5.747059114117447e-07,2.1924014501303823e-08
F0,S2190,1.3400785047293146e-05,6.980951301743273e-07,2.434916083149532e-08
F0,S2191,9.945792230740808e-06,6.192903148050729e-07,2.3328475671461534e-08
F0,S2192,1.3932206127077116e-05,6.144857823122865e-07,2.245910049582326e-08
F0,S2193,9.04601293054287e-06,5.764930887573623e-07,2.2378767915795482e-08
F0,S2194,8.48454425964406e-06,6.95473270051702e-07,2.4381706807381897e-08
F0,S2195,1.8554647508842245e-05,6.198591034294057e-07,2.3721667766411536e-08
F0,S2196,2.440689229694965e-05,6.856474010452589e-07,2.5337563234756652e-08
F0,S2197,1.6716812425459972e-05,7.138890012796302e-07,2.5373458533905323e-08
F0,S2198,6.145698738599293,60.1022801851346,49.26425386170871
F0,S2199,8.531855342545256e-06,5.872230611557331e-07,2.288633875140287e-08
F0,S2200,2.582233235021895e-05,6.326656547216111e-07,2.83760388825638e-08
F0,S2201,1.6885148892981452e-05,5.754809731489942e-07,2.3359911403991408e-08
F0,S2202,1.4732722698846346e-05,5.543424615587053e-07,2.1856677628439096e-08
F0,S2203,8.562870133120286e-06,5.907699871740464e-07,2.2334968265017512e-08
F0,S2204,8.555499972869689e-06,6.396069157319033e-07,2.4676711759330412e-08
F0,S2205,1.5300517253807185e-05,6.294091579796522e-07,2.4311694942242105e-08
F0,S2206,9.95789663321228e-06,6.747490867103923e-07,2.336084907277968e-08
F0,S2207,2.1819980869079327e-05,8.532765766256877e-07,2.8872957093481166e-08
F0,S2208,8.71928691542967e-06,5.98340804917547e-07,2.2624689649481203e-08
F0,S2209,1.76578978992259e-05,6.911081273890796e-07,2.4533274968218467e-08
F0,S2210,1.0584034714227218e-05,5.791928401001395e-07,2.275632801197158e-08
F0,S2211,8.87015868632703e-06,6.087926636527593e-07,2.2940582630846504e-08
F0,S2212,1.2053366405598812e-05,5.890759121333472e-07,2.249198368255497e-08
F0,S2213,9.941188605956833e-06,5.66388795540999e-07,2.2096086435169783e-08
F0,S2214,8.606158513873873e-05,6.678137368199307e-07,4.6170780515221064e-08
F0,S2215,1.1926921236731607e-05,6.12853911295335e-07,2.338482647017593e-08
F0,S2216,1.592847504598274e-05,6.035947878025475e-07,2.2445242112372967e-08
F0,S2217,1.145497143677269e-05,5.843456673571575e-07,2.2429430279468654e-08
F0,S2218,1.3575980849468706e-05,6.110483518110768e-07,2.264557702069188e-08
F0,S2219,1.8732037159598576e-05,5.763837350962404e-07,2.19874625432758e-08
F0,S2220,1.3103470076071015e-05,6.004928753285828e-07,2.2289569940341992e-08
F0,S2221,9.02370410698806e-06,6.445317920648724e-07,2.4769992505643402e-08
F0,S2222,9.136556513973024e-06,7.249391628673147e-07,2.3416532519126625e-08
F0,S2223,2.500370124816362e-05,5.567192032882436e-07,2.1566957255321724e-08
F0,S2224,1.830513099765974e-05,6.162475868381597e-07,2.6214725155548375e-08
F0,S2225,2.159162658243437e-05,6.235265939384503e-07,2.426945715997292e-08
F0,S2226,1.5465001281392237e-05,5.919593119305702e-07,2.2805562535738832e-08
F0,S2227,1.230267567434625e-05,6.04825606435836e-07,2.455435560044681e-08
F0,S2228,8.369759524389162,10.309420507910554,8.986678767128565
F0,S2229,1.0242636623162643e-05,6.484965943879999e-07,2.3616108769207152e-08
F0,S2230,2.576981550680828e-05,6.711265226888898e-07,3.8325685907208746e-08
F0,S2231,1.0770178465751504e-05,5.80764056751819e-07,2.2371103643946232e-08
F0,S2232,1.1163124631045206e-05,5.967219444620763e-07,2.289456459434332e-08
F0,S2233,8.850881542562656e-06,6.54125862464118e-07,2.3669624894472475e-08
F0,S2234,3.4843943580566185e-05,7.256841084589866e-07,4.599624108464597e-08
F0,S2235,1.1612763595862946e-05,6.326229225870435e-07,2.4055267308304152e-08
F0,S2236,1.0886379977158625e-05,6.825773316606899e-07,2.3776063251810813e-08
F0,S2237,1.6740294940496087e-05,5.866978010424067e-07,2.374127033812984e-08
F0,S2238,1.348299461254256e-05,6.414776415528093e-07,2.3131432283371864e-08
F0,S2239,1.9275782509481068e-05,6.808119348587909e-07,2.7586456458820416e-08
F0,S2240,2.5164917979742746e-05,6.306368127940611e-07,2.5100755440957417e-08
F0,S2241,8.556512196437343e-06,6.333360786226716e-07,2.364163927381316e-08
F0,S2242,1.63511097289776e-05,5.923471416954106e-07,2.217921907204752e-08
F0,S2243,1.1031412191767257e-05,7.419219857281602e-07,2.6289092570274313e-08
F0,S2244,9.631966847731064e-06,7.018563088143544e-07,2.3200163857772427e-08
F0,S2245,1.0007744428629006e-05,6.212655951488871e-07,2.2988083490036936e-08
F0,S2246,2.0868666330998534e-05,6.078141561201541e-07,2.1869505717950682e-08
F0,S2247,1.3372052032778551e-05,6.760167837924169e-07,2.3764340714357167e-08
F0,S2248,1.1903981829475372e-05,6.19836729385238e-07,2.269096687071185e-08
F0,S2249,8.843608664687775e-06,5.869077491622391e-07,2.2731860658506968e-08
F0,S2250,1.884217099449189e-05,6.330520023930372e-07,2.482042152032053e-08
F0,S2251,1.8154337330164113e-05,5.790257341644723e-07,2.185288260691921e-08
F0,S2252,2.2028132856737703e-05,6.15262982048324e-07,2.470312906895859e-08
F0,S2253,1.4233001734725872e-05,6.462011350835093e-07,2.595127789952738e-08
F0,S2254,1.592772929966253e-05,6.702242364999939e-07,2.5387171661270872e-08
F0,S2255,9.94002220447225e-06,6.172017778404969e-07,2.266841710685673e-08
F0,S2256,1.2418939922180784e-05,5.950092592133889e-07,2.2650208519809486e-08
F0,S2257,2.1014428981946488e-05,5.576030048123883e-07,2.167539470849969e-08
F0,S2258,8.568907695162594e-06,6.343918943654625e-07,2.365597622565407e-08
F0,S2259,2.3254086462720208e-05,6.484199717170972e-07,2.7140957533546465e-08
F0,S2260,8.713647221254072e-06,5.801473570997811e-07,2.219449717412029e-08
F0,S2261,2.4459334803346743e-05,6.630197786278262e-07,2.6430267872604304e-08
F0,S2262,8.729674397277518e-06,8.125814203685998e-07,2.6572347412276356e-08
F0,S2263,2.255577169795394e-05,2.147423590328612,5.046577893753509e-08
F0,S2264,2.287683043736336e-05,6.038847967485313e-07,2.4033136679497703e-08
F0,S2265,1.2304509712033267e-05,6.491990838085264e-07,2.302527018407432e-08
F0,S2266,1.9142935156859248e-05,7.57190456019308e-07,2.8464537389850122e-08
F0,S2267,1.4238364581803354e-05,6.299073614564165e-07,2.3017607773149663e-08
F0,S2268,8.94661352711302e-06,6.895766100903987e-07,2.338014385998015e-08
F0,S2269,8.8440051199732e-06,5.95626287801436e-07,2.316309853644624e-08
F0,S2270,9.786900401682073e-06,5.930131820292693e-07,2.2675399209599224e-08
F0,S2271,1.0121226981652341e-05,5.970181290398881e-07,2.2363752837511957e-08
F0,S2272,1.9698892293540505e-05,6.108492669736656e-07,2.4350362309293842e-08
F0,S2273,9.542980402713206e-06,5.983193494333747e-07,2.2598460374100422e-08
F0,S2274,1.1926580572759834e-05,5.757573407262422e-07,2.2418070984343306e-08
F0,S2275,1.4852359004487757e-05,6.704750991432882e-07,2.5158119777372317e-08
F0,S2276,1.6980474572329053e-05,5.642219227779522e-07,2.184585910488406e-08
F0,S2277,2.6082685544389724e-05,8.01530349773728e-07,5.9346655116953215e-08
F0,S2278,1.018292025739354e-05,5.848571156809916e-07,2.2163567022145898e-08
F0,S2279,1.0635950558794252e-05,7.042865950607948e-07,2.4632786949786482e-08
F0,S2280,9.557109980454446e-06,6.13139432380878e-07,2.3020163891130484e-08
F0,S2281,1.3656430715218965e-05,6.151207265878588e-07,2.3536750381237212e-08
F0,S2282,1.0042815167674884e-05,6.359091385115943e-07,2.3693019093848007e-08
F0,S2283,9.230527571454591e-05,6.317383941481296e-07,8.804995237951144e-08
F0,S2284,1.5082907295055015e-05,6.131407519840994e-07,2.319449088208293e-08
F0,S2285,8.534576226578287e-06,6.639959918181575e-07,2.4371040568532362e-08
F0,S2286,1.709934346881349e-05,6.596589816965835e-07,2.6648991247422565e-08
F0,S2287,1.8723644826851983e-05,5.852098922012861e-07,2.2357200284793587e-08
F0,S2288,1.4076034491270465e-05,5.678359905887672e-07,2.205314827039028e-08
F0,S2289,1.963815369145933e-05,6.140183774480063e-07,2.4037847717619783e-08
F0,S2290,9.392574023538452e-06,6.005482072059297e-07,2.274284169237072e-08
F0,S2291,1.3206543073780878e-05,6.112684861924156e-07,2.3217314270619734e-08
F0,S2292,8.767655298958621e-06,6.025049273395499e-07,2.3484151234612667e-08
F0,S2293,3.578897091418175e-05,7.417741656876118e-07,3.3559381368399387e-08
F0,S2294,1.1502361434106205e-05,5.818392893465721e-07,2.285198792004748e-08
F0,S2295,1.2838536455625295e-05,5.749228078524621e-07,2.229547412402812e-08
F0,S2296,2.0940896455757086e-05,5.791366806295671e-07,2.2050653975899304e-08
F0,S2297,1.0404921908731984e-05,6.03743409062955e-07,2.2773833063742924e-08
F0,S2298,1.2226356386606747e-05,5.995015877109689e-07,2.351175474239424e-08
F0,S2299,1.6897576531927038e-05,9.538254846972923e-07,2.6834366216474544e-08
F0,S2300,9.153276293122118e-06,5.830309024184628e-07,2.2645521561341283e-08
F0,S2301,1.1116274112217813e-05,7.963578662576379e-07,2.426834624461059e-08
F0,S2302,12.10734522216038,7.622294611972531e-07,4.5844018520865344e-07
F0,S2303,1.5747759177110256e-05,7.293584303832188e-07,2.399430914736488e-08
F0,S2304,3.6646239065496336e-05,7.476800034240453e-07,5.224584755945719e-08
F0,S2305,1.4760729999860627e-05,7.318784176366441e-07,3.35253562360971e-08
F0,S2306,1.8299978676618352e-05,6.01697284627844e-07,2.2095416269806133e-08
F0,S2307,1.3952841507974935e-05,7.017039557308372e-07,2.4402704287316866e-08
F0,S2308,1.8126655363373364e-05,6.856677950074178e-07,2.539867149602378e-08
F0,S2309,8.765641688482344e-06,6.488007866797611e-07,2.315630245308275e-08
F0,S2310,1.829361302996644e-05,5.914373859913538e-07,2.3411360702770672e-08
F0,S2311,1.8704318515341102e-05,8.252006252799583e-07,2.8040653255022663e-08
F0,S2312,9.299767988345666e-06,5.913501358674957e-07,2.2511166532442296e-08
F0,S2313,1.9908370849555898e-05,6.13940272503434e-07,2.5279668692081927e-08
F0,S2314,8.546749402563369e-06,5.898912178716229e-07,2.2815450792700966e-08
F0,S2315,1.2688140340339696e-05,6.136206771426034e-07,2.4079065618438264e-08
F0,S2316,9.967458550556216e-06,5.974695628057943e-07,2.3049348131597357e-08
F0,S2317,2.6329394647127703e-05,8.428991115241705e-07,3.792312936869905e-08
F0,S2318,1.9485631609392348e-05,5.784954571471205e-07,2.188373414148096e-08
F0,S2319,1.4467455191522964e-05,5.624473188702524e-07,2.2006883716430484e-08
F0,S2320,1.7729955338796792e-05,6.265415610101225e-07,2.35281315302329e-08
F0,S2321,1.3680353903489135e-05,5.714848509530888e-07,2.206282834784285e-08
F0,S2322,2.4864508126366705e-05,7.138640807818795e-07,4.757218088451818e-08
F0,S2323,9.364230929252904e-06,5.2986193292673605e-06,2.9168320808121186e-08
F0,S2324,2.9718000712242906e-05,1.4688995427576134e-06,7.134759634426774e-08
F0,S2325,1.6143655649339997e-05,6.088082188318603e-07,2.2682158657736712e-08
F0,S2326,1.1462363799182338e-05,5.722461657057564e-07,2.2581149366658183e-08
F0,S2327,1.0639655138092508e-05,6.05812674201309e-07,2.2908725833396642e-08
F0,S2328,1.7988511764001508e-05,7.054685432560244e-07,2.5203080029100935e-08
F0,S2329,1.216744618796718e-05,7.226370173885694e-07,2.303943054441695e-08
F0,S2330,1.53733152202058e-05,5.911622632260259e-07,2.2537446563243583e-08
F0,S2331,9.108065443370132e-06,5.784872859384764e-07,2.2822176656491768e-08
F0,S2332,1.554749976923448e-05,8.448678835650867e-07,2.552963187693089e-08
F0,S2333,1.5519334553973458e-05,6.051439767385784e-07,2.261013381301971e-08
F0,S2334,2.1439970113682964e-05,6.034102682552345e-07,2.6080467431497965e-08
F0,S2335,1.7433305115271004e-05,6.184825883012192e-07,2.3461630513685298e-08
F0,S2336,1.2537551540800936e-05,5.853777824008169e-07,2.300357180070039e-08
F0,S2337,2.2199466854188065e-05,5.731880140877147e-07,2.1948373204835482e-08
F0,S2338,2.240419986986659e-05,7.981337502066086e-07,2.672058720776249e-08
F0,S2339,1.6592561588168668e-05,6.346703870741085e-07,2.332883684534501e-08
F0,S2340,1.9229090944109145e-05,5.571143725418657e-07,2.172000673439396e-08
F0,S2341,1.5297953711463237e-05,5.878725749467315e-07,2.341217354578573e-08
F0,S2342,2.0988336160493108e-05,7.02401161644656e-07,2.5964848305182823e-08
F0,S2343,1.6435615636384222e-05,6.10140591397776e-07,2.343828355777416e-08
F0,S2344,1.1000338315235272e-05,5.93896422278347e-07,2.2845063608236318e-08
F0,S2345,13.031316836517489,11.437736704401436,9.198096664967329
F0,S2346,1.6080828979705246e-05,6.049753895722093e-07,2.2792929987683448e-08
F0,S2347,1.3676633165667951e-05,6.351542032206967e-07,2.2871676252852206e-08
F0,S2348,1.1372594140592133e-05,6.057702063546867e-07,2.3393711616971852e-08
F0,S2349,1.4467094406160327e-05,5.904402819921942e-07,2.2441633101474814e-08
F0,S2350,1.985237083323124e-05,5.783473090388061e-07,2.4605520669194474e-08
F0,S2351,1.0275238878663763e-05,7.96811688335699e-07,2.3836202394516227e-08
F0,S2352,1.8718453909121786e-05,7.175316234872303e-07,2.7957725244260214e-08
F0,S2353,1.5783970966398166e-05,7.106161290052855e-07,2.6248846941034695e-08
F0,S2354,8.603471287529758e-06,5.748321858785586e-07,2.2485590732214113e-08
F0,S2355,1.0659384993781778e-05,6.105800793854763e-07,2.3221696792604655e-08
F0,S2356,9.001536960805603e-06,6.279442533402761e-07,2.339749865744337e-08
F0,S2357,1.2340731023202945e-05,6.291508864314535e-07,2.2753428430289203e-08
F0,S2358,8.517388232127947e-06,6.965009915271154e-07,2.6792368868542205e-08
F0,S2359,8.557131457995768e-06,6.082415842932078e-07,2.2256516996347157e-08
F0,S2360,1.7921583311621427e-05,14.522255258146766,1.1138603339552631e-07
F0,S2361,1.583788453129874e-05,5.719218780087187e-07,2.1977357356229182e-08
F0,S2362,1.3648748054175008e-05,5.784072809630104e-07,2.203947077092292e-08
F0,S2363,1.7636902557748078e-05,6.11905059268991e-07,2.3548480707927427e-08
F0,S2364,1.9127718822869753e-05,5.94540018908795e-07,2.4771152211766098e-08
F0,S2365,1.0817742177933189e-05,5.977923290722275e-07,2.2482643713663036e-08
F0,S2366,2.2661905905981424e-05,14.267884372933624,1.936401155387013e-07
F0,S2367,1.021366365022963e-05,6.427631216758442e-07,2.285460673261201e-08
F0,S2368,1.777374897131602e-05,5.736469146986687e-07,2.1819646803317576e-08
F0,S2369,2.5232904779655265e-05,6.542579986255963e-07,2.5628174764867607e-08
F0,S2370,1.0275605776966286e-05,5.974694013014408e-07,2.2495839848338864e-08
F0,S2371,9.282164634762539e-06,5.814971025529299e-07,2.26543739186308e-08
F0,S2372,1.4246069032528185e-05,5.617078040934572e-07,2.2044741064711226e-08
F0,S2373,1.1154143359745011e-05,5.987753938761978e-07,2.3488971187921466e-08
F0,S2374,1.38544303253181e-05,6.603692583538554e-07,2.400615860431808e-08
F0,S2375,8.569506552881838e-06,6.289939373133487e-07,2.3161457063736127e-08
F0,S2376,8.554400326415971e-06,7.922308595154845e-07,2.497248832467536e-08
F0,S2377,9.051666799067149e-06,6.913929640673304e-07,2.335284442019374e-08
F0,S2378,1.3806427993300671e-05,5.925276534743835e-07,2.2187053986257737e-08
F0,S2379,1.2417274353331982e-05,6.015574293728779e-07,2.3556331119023054e-08
F0,S2380,1.6728148125064084e-05,5.489624735329877e-07,2.1525517511202613e-08
F0,S2381,1.9774573138125746e-05,7.634559348446825e-07,2.5181314477411145e-08
F0,S2382,9.646441440520132e-06,6.519616232259138e-07,2.3472864149696858e-08
F0,S2383,1.4400572793215505e-05,5.760283083671268e-07,2.2152881293706582e-08
F0,S2384,1.4220523941183673e-05,8.555849947534055e-07,3.004284247684692e-08
F0,S2385,1.292993260288424e-05,6.403259689612258e-07,2.313231845372325e-08
F0,S2386,2.1077947852996705e-05,5.605124300584881e-07,2.207871957934495e-08
F0,S2387,2.0262503038094432e-05,6.28968101616141e-07,2.4282633171442825e-08
F0,S2388,1.0339376437466124e-05,5.964441899369068e-07,2.334015489275492e-08
F0,S2389,1.7800798174459373e-05,7.099996682093691e-07,3.2133416126415115e-08
F0,S2390,1.0750138794871618e-05,5.993446532595732e-07,2.2314303915740936e-08
F0,S2391,1.3815532274357932e-05,5.797531540847026e-07,2.226251323339081e-08
F0,S2392,1.4141877212399401e-05,6.337549970138427e-07,2.4080789374560707e-08
F0,S2393,1.181795592988546e-05,6.192589932851232e-07,2.2806479665834372e-08
F0,S2394,1.5416026675233985e-05,8.185767275169631e-07,2.799081246535676e-08
F0,S2395,1.4117656244719455e-05,6.066136814718199e-07,2.2957330662983515e-08
F0,S2396,1.3919126422009985e-05,5.670631492133488e-07,2.2023937333137336e-08
F0,S2397,1.0120007693594322e-05,6.178368411766958e-07,2.2605969042376556e-08
F0,S2398,1.8084365188277565e-05,5.617959007452793e-07,2.191599142190846e-08
F0,S2399,2.571359468176604e-05,8.579464165737388e-07,2.8278738766494183e-08
F0,S2400,9.222086844428656e-06,6.205758017645462e-07,2.3103522464044253e-08
F0,S2401,1.1911976743171808e-05,6.057845177445235e-07,2.366606857822941e-08
F0,S2402,1.227392767668568e-05,6.097544063719354e-07,2.460121461860836e-08
F0,S2403,2.443694834429817e-05,7.726152755117291e-07,2.574349836147877e-08
F0,S2404,1.0614938540736861e-05,6.085034120964148e-07,2.4889102726828846e-08
F0,S2405,9.762640024782876e-06,6.627257950277206e-07,2.3848393293183252e-08
F0,S2406,2.6191879769823182e-05,9.463262092921614e-07,2.7324855093833117e-08
F0,S2407,2.688735143718753e-05,5.902305067457871e-07,2.6368009270693924e-08
F0,S2408,2.2565580486230442e-05,6.479676380119724e-07,2.747025096928084e-08
F0,S2409,1.1499807548724484e-05,6.876671497997842e-07,2.5201354742519943e-08
F0,S2410,8.70834859248903e-06,6.908104490514572e-07,2.3967501490421108e-08
F0,S2411,1.0962931636439184e-05,7.250589532814156e-07,2.5751567591926018e-08
F0,S2412,2.432606321849153e-05,5.960757193525928e-07,2.5383068962232116e-08
F0,S2413,1.821998173387913e-05,6.790947793898182e-07,2.5165500195259045e-08
F0,S2414,1.1505020295869749e-05,6.228858599449575e-07,2.278116158724459e-08
F0,S2415,9.343401861730482e-06,7.953362180646124e-07,2.4463715855381015e-08
F0,S2416,1.5727946398830374e-05,5.706371902417515e-07,2.1960696096310792e-08
F0,S2417,9.834316446259476e-06,5.929361418046636e-07,2.281931197716661e-08
F0,S2418,1.1292228320141984e-05,5.923985880110332e-07,2.2350333814819757e-08
F0,S2419,8.60175367844505e-06,8.274758176046515e-07,2.6526773223281045e-08
F0,S2420,8.555582420586858e-06,5.98051378357248e-07,2.3105043870906122e-08
F0,S2421,9.447506908777972e-06,7.623465659178916e-07,2.3785249904167223e-08
F0,S2422,2.5100557959966933e-05,8.449448026046969e-07,3.267124938336926e-08
F0,S2423,9.931089418179914e-06,6.10746106702919e-07,2.294036315450037e-08
F0,S2424,1.4142950473004655e-05,5.846986312575119e-07,2.2215640583314493e-08
F0,S2425,9.715576875522224e-06,6.30024341198454e-07,2.374757462443394e-08
F0,S2426,1.4879783361205e-05,5.61881996079072e-07,2.1800698306068365e-08
F0,S2427,1.4532103376097946e-05,35.531010553109226,1.1051531542633867e-07
F0,S2428,0.35441085387741866,6.664519083592524e-07,3.5999979210288054e-08
F0,S2429,1.009140709057983e-05,9.119795471422138e-07,2.6533197650142035e-08
F0,S2430,4.994369690747495e-05,8.762258468052155e-07,6.000316564382759e-08
F0,S2431,1.6735664326440187e-05,6.178855251926447e-07,2.4867866179420655e-08
F0,S2432,9.785082598517888e-06,5.934469027870686e-07,2.2602767159374092e-08
F0,S2433,1.2731105995702154e-05,6.507374585152359e-07,2.4914075766625716e-08
F0,S2434,1.1917763178373245e-05,5.988354409389181e-07,2.2558869021532436e-08
F0,S2435,1.0858507242665233e-05,6.062035665758664e-07,2.2827422172199047e-08
F0,S2436,1.0564962110781148e-05,5.63942443404053e-07,2.194780429997519e-08
F0,S2437,2.0095886417176456e-05,5.975530211415357e-07,2.5012621316126538e-08
F0,S2438,8.947987289999598e-06,6.113848037670613e-07,2.2911045304676928e-08
F0,S2439,2.2251593413826603e-05,5.757031384758578e-07,2.182812937710644e-08
F0,S2440,2.6210083391260736e-05,6.627313171342324e-07,2.5647007515392066e-08
F0,S2441,1.0036265673041784e-05,6.047678503020989e-07,2.4126633866397504e-08
F0,S2442,1.6429958244668623e-05,6.804912121640381e-07,2.541946219145085e-08
F0,S2443,1.3996548722638363e-05,8.810696538512757e-07,2.866773280391418e-08
F0,S2444,9.13433955410914e-06,1.0497272175759469e-06,2.9072110359570207e-08
F0,S2445,1.9773728551373244e-05,5.766903471359947e-07,2.196031347303613e-08
F0,S2446,2.4938575473907392e-05,6.012266649805282e-07,2.3800580974518077e-08
F0,S2447,1.7857018532399253e-05,6.113068815982009e-07,2.3578398625226768e-08
F0,S2448,2.4325671775703297e-05,7.661711233625875e-07,3.1135125505911184e-08
F0,S2449,2.390811582847684e-05,15.663575545613627,5.260223649917466
F0,S2450,1.4457135529406036e-05,5.889802282232742e-07,2.209715711082544e-08
F0,S2451,1.2385599857069533e-05,5.95587477455911e-07,2.2529648323375627e-08
F0,S2452,1.7238407550481393e-05,6.228199078358105e-07,2.333158018439248e-08
F0,S2453,1.4737993144897138e-05,7.529632768289095e-07,2.4508410345686946e-08
F0,S2454,9.307482857677955e-06,6.353246204103358e-07,2.329041223766541e-08
F0,S2455,9.06384681811684e-06,5.923996876320899e-07,2.2961514547447328e-08
F0,S2456,1.5299169207707393e-05,6.328078851183316e-07,2.6213304015998198e-08
F0,S2457,2.5908013057244942e-05,8.056350496092076e-07,3.043898200098725e-08
F0,S2458,1.793904403456922e-05,6.799979828610539e-07,2.506101222144465e-08
F0,S2459,1.783754138882984e-05,7.789171838274152e-07,2.929689240821349e-08
F0,S2460,2.199702315646645e-05,6.715792283835286e-07,2.5846851540192624e-08
F0,S2461,8.966201451070472e-06,5.750158341806904e-07,2.214184060156632e-08
F0,S2462,2.190951702673002e-05,5.689648910524032e-07,2.186431508372056e-08
F0,S2463,9.269026597259777e-06,7.740841585571739e-07,2.4892463620604812e-08
F0,S2464,1.0876721252954128e-05,5.812083360294105e-07,2.2513366648976496e-08
F0,S2465,2.5487443044115648e-05,7.02532773740949e-07,2.7015007470104384e-08
F0,S2466,1.710561986955681e-05,5.649214249310446e-07,2.1904208367008602e-08
F0,S2467,1.248861171918554e-05,6.019928816927693e-07,2.2630968005824512e-08
F0,S2468,1.799746281214232e-05,7.88311309796547e-07,2.4399774767991182e-08
F0,S2469,4.133523056998911e-05,7.477533162271595e-07,3.168346120153206e-08
F0,S2470,8.964636125466438e-06,6.689316788992057e-07,2.3855858338640837e-08
F0,S2471,1.7812447190540798e-05,7.508416206527879e-07,2.5029765080385707e-08
F0,S2472,1.1271237273494141e-05,6.322924428501015e-07,2.3540911853550376e-08
F0,S2473,8.578863316422756e-06,6.165919220642975e-07,2.3647662422289288e-08
F0,S2474,1.2316047526667608e-05,6.018723051803272e-07,2.3026329807973333e-08
F0,S2475,1.5220783914618665e-05,5.707849110684377e-07,2.2922999308968942e-08
F0,S2476,9.337776667927929e-06,5.970478837063367e-07,2.2895927014814674e-08
F0,S2477,1.0501890056215537e-05,5.939092922759614e-07,2.2440812650863024e-08
F0,S2478,9.975540426219878e-06,5.954628589011809e-07,2.3066563629541456e-08
F0,S2479,1.7385601840963558e-05,6.339850976493029e-07,2.3595118926076194e-08
F0,S2480,1.398896778632413e-05,5.834971805920578e-07,2.3131506391646078e-08
F0,S2481,1.2140189962127695e-05,6.560071445480806e-07,2.5468568389316733e-08
F0,S2482,1.1576386507450212e-05,7.92393086801388e-07,2.598322850540312e-08
F0,S2483,1.117912810456708e-05,6.16968930305717e-07,2.2882527658098935e-08
F0,S2484,8.952453716955133e-06,9.919053369842553e-07,2.9400829638587825e-08
F0,S2485,1.1683934764328226e-05,6.278399101812812e-07,2.3372496059523604e-08
F0,S2486,9.208456087172927e-06,6.294874158908893e-07,2.362898155628763e-08
F0,S2487,9.86317785647453e-06,5.809620265866689e-07,2.243613092455257e-08
F0,S2488,1.032386043820008e-05,5.776423076075536e-07,2.2480334696242214e-08
F0,S2489,2.5447764579949397e-05,6.791840798604503e-07,2.82032100187125e-08
F0,S2490,9.263382604184824e-06,5.833211232484536e-07,2.2774313784391072e-08
F0,S2491,2.18421517919062e-05,6.105139152451306e-07,2.3542271472993286e-08
F0,S2492,9.611725860024949e-06,8.24380401181188e-07,2.3865129535114388e-08
