,,W0,W1,W2
F0,S2647,3.837434468998742e-06,4.653324812261205e-06,2.443324366275829e-08
F0,S2648,8.899658566238016e-06,6.49673502712405e-06,2.8383325870571352e-08
F0,S2649,3.4113181018105624e-06,5.917323975164621e-06,2.4079183820999743e-08
F0,S2650,3.2536445101176435e-06,6.081843278431421e-06,2.3387831466323682e-08
F0,S2651,0.0,7.049881589312111e-06,2.483031167305601e-08
F0,S2652,3.5484928613271193e-06,6.351501429398195e-06,2.3764711858766698e-08
F0,S2653,4.137401709812746e-06,5.147502282249553e-06,2.4701846129309816e-08
F0,S2654,3.504051751141158e-06,5.622283273042754e-06,2.4194135793124824e-08
F0,S2655,5.9053078156200875e-06,4.788324675694796e-06,2.5244633695809092e-08
F0,S2656,3.6751395276992e-06,6.504383696510174e-06,2.3294706906699798e-08
F0,S2657,17.290440835064054,9.581596417604807,11.285470770074483
F0,S2658,4.084708348573562e-06,5.299817657364973e-06,0.0
F0,S2659,3.752877645604617e-06,0.0,2.4378700914411215e-08
F0,S2660,9.109129750448762e-06,6.625149635828174e-06,2.8224616881234165e-08
F0,S2661,5.346999967032871e-06,2.539510800214135e-05,3.1366469783349945e-08
F0,S2662,4.957053058670907e-06,6.2834496832650635e-06,2.5165726647064367e-08
F0,S2663,3.0260455523596387e-06,5.750113848709677e-06,2.3381712922827445e-08
F0,S2664,4.2619778313111946e-06,6.8319344278543295e-06,2.5723538118258903e-08
F0,S2665,3.830714471933134e-06,5.2801572145320035e-06,2.3938614867159323e-08
F0,S2666,0.00012757457305701285,1.49246311578535e-05,6.519089608635734e-08
F0,S2667,4.986463553117972e-06,5.8540933985885985e-06,2.5072869285986692e-08
F0,S2668,3.83000404052648e-06,4.6580358475921695e-06,2.4046710658843684e-08
F0,S2669,4.44516243177156e-06,4.771706262871023e-06,2.4935641433363834e-08
F0,S2670,4.03003365688158e-06,5.84207011307919e-06,0.0
F0,S2671,3.709834364452326e-06,5.399650180872165e-06,2.4232347074349746e-08
F0,S2672,3.982543188012803e-06,5.104239513764606e-06,2.4027918619505583e-08
F0,S2673,5.331708882573808e-06,4.821534392307861e-06,2.4710822806055318e-08
F0,S2674,3.6672321461373076e-06,4.973634237327923e-06,2.3773890827184037e-08
F0,S2675,4.648476154427218e-06,6.270199767284484e-06,2.489280786926625e-08
F0,S2676,3.7956784011808346e-06,5.2443101313119634e-06,2.444618061379628e-08
F0,S2677,4.855654122609674e-06,5.885971055774215e-06,2.522160992292221e-08
F0,S2678,3.238720790403584e-06,4.572566251020167e-06,2.3840764638315932e-08
F0,S2679,4.398711680619545e-06,4.943350688454263e-06,2.4771959373411032e-08
F0,S2680,23.096290465082422,7.021140121353296e-05,21.89040646687463
F0,S2681,5.023750329794341e-06,6.386040035014446e-06,2.7272152542230163e-08
F0,S2682,5.425320842502411e-06,4.657466811216858e-06,2.5183199653958562e-08
F0,S2683,9.785431006543615e-06,1.0031310058431838e-05,2.821489995897775e-08
F0,S2684,7.681175743050158e-06,7.804358945671541e-06,3.09627817480952e-08
F0,S2685,6.438510136324442e-06,7.5789211046337355e-06,2.694475866725251e-08
F0,S2686,2.89871627873841e-06,8.619276346546608e-06,2.288706505068774e-08
F0,S2687,5.54571259017936e-06,6.116468450987408e-06,2.5371819504228168e-08
F0,S2688,3.597192039666496e-06,0.0,2.4399630862891976e-08
F0,S2689,3.1287174937316146e-06,7.666903712856223e-06,2.307694752144956e-08
F0,S2690,0.0,7.053750923172633e-06,2.3376864043951307e-08
F0,S2691,5.2867196931889035e-06,5.926101451084622e-06,2.6995730176295878e-08
F0,S2692,4.3192717411134696e-06,6.073162604790485e-06,2.483755619005032e-08
F0,S2693,6.247628757430143e-06,8.903495305085182e-06,2.6119853159207523e-08
F0,S2694,3.969280439164717e-06,4.99344289642053e-06,2.396893349975628e-08
F0,S2695,5.50988163301467e-06,8.992993685388179e-06,2.6678937927271988e-08
F0,S2696,3.43405911205331e-06,6.10528729089308e-06,2.373080698743041e-08
F0,S2697,3.7474471409495966e-06,6.096753926545658e-06,2.392416339533936e-08
F0,S2698,6.169661335212171e-06,1.1441418192441909e-05,2.7946889369420942e-08
F0,S2699,5.684360269878769e-06,8.873404160152063e-06,2.5809813314577092e-08
F0,S2700,3.7405570477931053e-06,5.864688016217224e-06,2.4111559724979327e-08
F0,S2701,7.028950577066484e-06,5.4153498582906e-06,2.646977553307264e-08
F0,S2702,14.763609960216089,8.601930596969943e-06,7.106971475000638
F0,S2703,3.897779837276635e-06,5.891661558090782e-06,2.5132007221381926e-08
F0,S2704,4.963883748478492e-06,5.5570514510162265e-06,2.4341310443787642e-08
F0,S2705,3.772875994741001e-06,1.0723343648783536e-05,2.5349270618486422e-08
F0,S2706,0.0,5.802741280741283e-06,2.5293160673342755e-08
F0,S2707,7.383007332948487e-06,1.2484725815085842e-05,2.957260900880224e-08
F0,S2708,8.079038850497086e-06,6.091013800778503e-06,2.7232214911401493e-08
F0,S2709,4.824874549652919e-06,0.0,2.5263584169757152e-08
F0,S2710,5.02833761863054e-06,5.2187369317041655e-06,2.5436246947916182e-08
F0,S2711,4.443442736169529e-06,1.0400509244655796e-05,2.7221999079812652e-08
F0,S2712,5.42164558849667e-06,5.181796431725057e-06,2.650717183639609e-08
F0,S2713,6.939926884702734e-06,5.931675066965505e-06,2.5588974811360677e-08
F0,S2714,5.022678419111242e-06,5.631101929373261e-06,2.494230362085217e-08
F0,S2715,5.785925168871949e-06,1.1594488044433705e-05,2.7913885650805583e-08
F0,S2716,4.498278106462508e-06,6.475070814188856e-06,2.515488597812227e-08
F0,S2717,5.316615434644424e-06,8.274379087985594e-06,2.7142794240952833e-08
F0,S2718,3.9584281861553455e-06,4.648078462067008e-06,2.4496460603721513e-08
F0,S2719,4.1125914138803015e-05,7.813975310221047,3.8485749126617933e-07
F0,S2720,8.161007228378139e-06,5.742700512901972e-06,2.7051190674421e-08
F0,S2721,3.0847911698992925e-06,5.198482305842689e-06,2.3451831008302137e-08
F0,S2722,4.743036318256719e-06,6.821012348542321e-06,2.445125379902384e-08
F0,S2723,3.3223345142339407e-06,4.742941132503873e-06,2.4068192856317433e-08
F0,S2724,5.877551217417793e-06,1.5104507510272924e-05,2.7745100786478777e-08
F0,S2725,2.070731884439227e-05,14.558143044239447,8.667521455431288
F0,S2726,0.0,6.807015363989156e-06,3.0115366815071786e-08
F0,S2727,2.477708927253246e-05,6.2763288694477306e-06,4.895618111246627e-08
F0,S2728,8.47440739485883e-06,1.044319253941249e-05,3.1096839196771116e-08
F0,S2729,5.7550888467369896e-06,1.023454834162217e-05,2.730583066980194e-08
F0,S2730,0.0,6.966228488921056e-06,2.4825820509948525e-08
F0,S2731,3.2347160473173655e-06,4.674824365922553e-06,2.37463985559324e-08
F0,S2732,3.004123851810504e-06,7.2438004764464055e-06,2.3473865213070885e-08
F0,S2733,5.101763371273232e-06,6.955836975765706e-06,2.6691019592354922e-08
F0,S2734,3.442284136530452e-06,5.197136901518892e-06,2.380143791876153e-08
F0,S2735,3.4200681422035203e-06,6.76173929717898e-06,2.3392268807908705e-08
F0,S2736,3.7932402742026214e-06,4.928243792017838e-06,2.433912734131331e-08
F0,S2737,8.776101576446756e-06,2.8804836726395043e-05,3.2908526221430415e-08
F0,S2738,4.150315425694067e-06,8.716609164256456e-06,2.803605173186633e-08
F0,S2739,1.0182978741620594e-05,1.2127412351694371e-05,3.0709705522838866e-08
F0,S2740,3.8199038346212375e-06,4.827613595411526e-06,2.442700183617304e-08
F0,S2741,4.513766241098459e-06,4.6940825625675635e-06,2.498898149774247e-08
F0,S2742,1.356976266336473e-05,3.147893431944803e-05,6.419518676028334e-08
F0,S2743,4.429844702419804e-06,4.969860914311075e-06,2.474452195942693e-08
F0,S2744,3.981455052099766e-06,5.855664019986089e-06,2.4875466471435433e-08
F0,S2745,7.681103210509817e-06,1.0840385031317288e-05,3.9293448315988e-08
F0,S2746,4.375601391610132e-06,4.614800055582111e-06,2.4137954887857784e-08
F0,S2747,1.8544942129060558e-05,9.041759415204451e-05,8.005819838681316e-08
F0,S2748,5.012459590069832e-06,5.542108532364253e-06,2.6600712862285203e-08
F0,S2749,8.643522016118146e-06,7.625989169860561e-06,3.709656555276939e-08
F0,S2750,3.5420502920317926e-06,5.3115115479172236e-06,2.414828610242419e-08
F0,S2751,1.984358418925493e-05,8.51717899030583e-06,5.163389090126997e-08
F0,S2752,4.7052914003421715e-06,4.783420216721773e-06,2.4455319810407496e-08
F0,S2753,6.351873766834196e-06,5.163876921151051e-06,2.5615843068423757e-08
F0,S2754,6.192098021824744e-06,6.38424649931651e-06,2.668372864873704e-08
F0,S2755,4.51802795929632e-06,7.818736605114537e-06,2.7093582456107195e-08
F0,S2756,4.78887382801761e-06,5.732278417900873e-06,2.439909623973076e-08
F0,S2757,1.2404768465672312e-05,6.375800171744123e-06,2.8866447498939585e-08
F0,S2758,3.2952371482202136e-06,6.00154472947678e-06,2.401328557111229e-08
F0,S2759,5.63468061450367e-06,7.89756438040623e-06,2.7070281127047733e-08
F0,S2760,0.0,1.1837298940290625e-05,3.021366868915568e-08
F0,S2761,4.0232044279887085e-06,6.676754761120484e-06,2.4575981664281074e-08
F0,S2762,3.238983206117891e-06,7.232580569371947e-06,2.340041839853726e-08
F0,S2763,4.88778174695187e-06,5.717132415464111e-06,2.5198303140911404e-08
F0,S2764,7.281475193471509e-06,1.148344155033092e-05,3.040238590689987e-08
F0,S2765,9.39226644794913e-06,1.7205462001225856e-05,2.957944626151962e-08
F0,S2766,3.986418266665571e-06,6.580322235204969e-06,2.4116833300354124e-08
F0,S2767,8.688830920136642e-06,3.970305000824015e-05,4.6411958728037853e-08
F0,S2768,4.58992773863586e-06,6.272907405693751e-06,2.5547649357169186e-08
F0,S2769,3.790081487496266e-06,4.596083415833099e-06,0.0
F0,S2770,5.532398258885099e-06,1.0897745866747736e-05,2.7125856473308274e-08
F0,S2771,4.050923387939084e-06,5.758189664526541e-06,2.3905402315145408e-08
F0,S2772,4.336130490432056e-06,8.068705178970782e-06,2.59173067297558e-08
F0,S2773,3.540735338443438e-06,5.728078589888312e-06,2.3688994087603075e-08
F0,S2774,8.624653530743969e-06,0.08522517548619303,7.108586817784268e-08
F0,S2775,1.6041145228933084e-05,1.987757564479122e-05,4.524653925073893e-08
F0,S2776,3.6358617388170705e-06,5.148209739421749e-06,2.3648998112282262e-08
F0,S2777,4.1773901105501055e-06,5.733591689126987e-06,2.3948592757927993e-08
F0,S2778,5.699448881818587e-06,7.51871259717897e-06,2.7012172734988325e-08
F0,S2779,2.9164116019845917e-06,8.264876367125034e-06,2.3012614104565898e-08
F0,S2780,9.224487585987994e-05,1.6653888271450685e-05,6.808473413161464e-08
F0,S2781,3.949948147206999e-06,5.876027335983013e-06,2.4134255288310575e-08
F0,S2782,1.0020398624579816e-05,7.291230834030897e-06,2.908444212912992e-08
F0,S2783,3.831180261804932e-06,6.458735986768706e-06,2.3655338142308514e-08
F0,S2784,4.704086230176521e-06,5.885011115699265e-06,2.5127049605713015e-08
F0,S2785,2.0392522752661868e-05,0.00032884500314938497,6.099156826116819
F0,S2786,6.3122529374299585e-06,7.635633437597831e-06,2.7110100753219603e-08
F0,S2787,7.2652483210430765e-06,8.255874831630599e-06,2.840290735064555e-08
F0,S2788,4.413763338239371e-06,7.851817130754917e-06,2.5691820537675334e-08
F0,S2789,5.400437643986746e-06,5.539285478475176e-06,2.5645389768475407e-08
F0,S2790,4.101456124721934e-06,4.817900472960039e-06,2.3869962238037857e-08
F0,S2791,3.4893004274812843e-06,6.162752251417965e-06,2.364335965261593e-08
F0,S2792,0.367202287986669,7.029834403105884e-06,2.264292650425713e-07
F0,S2793,4.671652226995434e-06,5.818997411951293e-06,2.4489957393794993e-08
F0,S2794,3.870773908983167e-06,5.743579357796103e-06,2.5033536178138654e-08
F0,S2795,3.115181749270531e-06,7.13120483660412e-06,2.3279253172406338e-08
F0,S2796,3.964138142297948e-06,5.946535691994391e-06,2.4608732584471133e-08
F0,S2797,9.038831401524587e-06,0.0,4.124140226899615
F0,S2798,0.0,7.639949489150246e-06,2.312428927062161e-08
F0,S2799,4.443229892174869e-06,6.1868970402553985e-06,2.4715693848696986e-08
F0,S2800,4.663537571463776e-06,5.143532759625046e-06,2.4844202866413924e-08
F0,S2801,3.8378985923673905e-06,7.565317339107573e-06,2.569964482613828e-08
F0,S2802,4.24261457091324e-06,1.0850981883801068e-05,2.6468601053177128e-08
F0,S2803,6.579003009375615e-06,1.750836655799824e-05,7.785024362999852e-08
F0,S2804,1.589008374750658e-05,4.976588518924162e-05,2.2076006150114782e-07
F0,S2805,4.742364781059424e-06,5.390485668313761e-06,2.4955957722515515e-08
F0,S2806,3.2330883390540443e-06,6.588276778807151e-06,2.352343612725871e-08
F0,S2807,6.264441690805476e-06,7.162068515782262e-06,2.6703327887358594e-08
F0,S2808,4.493654344700926e-06,6.35931264142701e-06,2.55347366575145e-08
F0,S2809,5.7439484738460395e-06,13.341709939000182,5.871163945361684e-08
F0,S2810,5.999650519932696e-06,9.905778851190951e-06,2.603780010429e-08
F0,S2811,4.5187244410677335e-06,4.571336758103756e-06,2.4257661304138306e-08
F0,S2812,6.20056792863023e-06,7.0781228299536165e-06,2.7463589469363533e-08
F0,S2813,6.403728794003076e-06,7.216174261729245e-06,2.6964690776999592e-08
F0,S2814,3.991672938861645e-06,5.360710506061788e-06,2.4968067772698064e-08
F0,S2815,1.0995557497327801e-05,1.7148438398059275e-05,3.150108232275832e-08
F0,S2816,7.55173195382654,3.0509415501810047e-05,6.764283973536558e-07
F0,S2817,5.316439797870856e-06,5.797146539840429e-06,2.560756648470801e-08
F0,S2818,3.551232627876302e-06,4.72556508636193e-06,2.3766040723008327e-08
F0,S2819,7.593021391335558e-06,9.12228431029879e-06,2.878516425452906e-08
F0,S2820,0.0,7.225772315973369e-06,2.810578254542369e-08
F0,S2821,4.1745776953616245e-06,8.217056982959339e-06,2.51204957374499e-08
F0,S2822,3.1984463533626094e-06,5.3021674962638665e-06,2.3983339173978535e-08
F0,S2823,2.9303422647978247e-06,6.019775893859217e-06,2.3190087307863024e-08
F0,S2824,3.458541792031947e-06,4.792723269680402e-06,2.3874667980587732e-08
F0,S2825,3.876110883324518e-06,4.9571684984672255e-06,2.4090972663878025e-08
F0,S2826,6.490208632033933e-06,6.957559446099578e-06,2.8458299309827118e-08
F0,S2827,4.617081654065186e-06,6.268504344166578e-06,2.5802408275646705e-08
F0,S2828,7.560501171932516e-06,9.209383467495622e-06,2.7871856810561442e-08
F0,S2829,1.618413403912146e-05,1.3169720784911753e-05,4.083987356150614e-08
F0,S2830,5.922214893612221e-06,5.24834715276235e-06,2.54806312762229e-08
F0,S2831,4.321339278862577e-06,8.370891580599574e-06,2.672504640582571e-08
F0,S2832,5.529568500306233e-06,5.679827734814129e-06,2.5080551543097145e-08
F0,S2833,3.9007601107391476e-06,5.665157600849835e-06,2.4286561408911366e-08
F0,S2834,6.048408354491203e-06,7.654764187225374e-06,2.78897874263877e-08
F0,S2835,4.178011351274309e-06,4.5900453606305e-06,2.4416480820069224e-08
F0,S2836,1.2210026821648572e-05,5.8310311123662705e-06,2.6672063155819105e-08
F0,S2837,4.956042466538666e-06,5.491657396141069e-06,2.5826104787381614e-08
F0,S2838,4.256295826197727e-06,5.895963574930161e-06,2.4974039900693588e-08
F0,S2839,0.0,9.343536443078874e-06,2.702220961315924e-08
F0,S2840,3.937144279603716e-06,6.00052668924958e-06,2.3851973366187837e-08
F0,S2841,4.182232187223537e-06,7.345067418830604e-06,2.7006149574912057e-08
F0,S2842,4.01463725111736e-06,4.844915450302482e-06,2.4100093040060778e-08
F0,S2843,6.512964942255706e-06,5.1532575579752665e-06,2.6121445847987645e-08
F0,S2844,2.054815666469859e-05,2.9209856471372716e-05,8.389944875079418e-08
F0,S2845,5.245868861268281e-06,6.224518327003243e-06,2.5782405007190134e-08
F0,S2846,4.161952327782486e-06,8.636273514967023e-06,0.0
F0,S2847,9.470270438760583e-06,6.6271473526255875e-06,2.751666654423577e-08
F0,S2848,3.50882267731894e-06,5.400417377904244e-06,2.368683848479543e-08
F0,S2849,1.3941009656658967e-05,32.19183978996716,10.616059672514732
F0,S2850,4.125384319917573e-06,4.99654570561918e-06,2.454151345637076e-08
F0,S2851,4.4497130842563354e-06,5.624674993324418e-06,2.5671691583502463e-08
F0,S2852,3.848344569356286e-06,4.671952663292748e-06,2.4046831638435727e-08
F0,S2853,5.877564406426022e-06,6.194876411868274e-06,2.557729535971823e-08
F0,S2854,4.756446717582067e-06,5.685781483272276e-06,2.5016486050714916e-08
F0,S2855,6.8547793299532296e-06,7.769971359765031e-06,2.6711082798991604e-08
F0,S2856,3.786156751949708e-06,4.6030434334107535e-06,2.39849756272376e-08
F0,S2857,1.1736650513088514e-05,39.40482074076387,12.631340793988306
F0,S2858,3.886699229246078e-06,4.706448994209106e-06,2.3791868474241422e-08
F0,S2859,4.9411030152382285e-06,8.711800101276264e-06,2.7536233378597265e-08
F0,S2860,5.922243350036082e-06,1.8932241272038045e-05,3.740405309821235e-08
F0,S2861,5.228481210520294e-06,6.030653541067242e-06,2.6246710105209043e-08
F0,S2862,3.756182591727516e-06,6.236933851285654e-06,2.417290094006227e-08
F0,S2863,4.808342260161539e-06,5.185376524544123e-06,2.492518520267353e-08
F0,S2864,4.7396042503382764e-06,5.475953986236968e-06,2.4290363810823008e-08
F0,S2865,0.0,9.026968800673983e-06,4.0585161600958286e-08
F0,S2866,3.1616299335382797e-06,5.312021318888933e-06,2.4125974771962514e-08
F0,S2867,1.005971094415358e-05,1.1390885081234112e-05,3.2462758349311365e-08
F0,S2868,4.320381163255094e-06,6.016306775326001e-06,2.4879693434427598e-08
F0,S2869,3.2889609480200916e-06,5.975797606844761e-06,2.3349143944535584e-08
F0,S2870,3.879889992104283e-06,4.942054311554088e-06,2.451043786535974e-08
F0,S2871,5.121409190402089e-06,7.626262532940289e-06,2.7842845191933272e-08
F0,S2872,14.065503740406236,1.2706411127273572e-05,2.7382208970988736e-07
F0,S2873,6.279887443330751e-06,8.158443843730246e-06,2.7021168558565215e-08
F0,S2874,3.715055455034011e-06,4.63102178170747e-06,2.389011450576815e-08
F0,S2875,6.523183135380054e-06,6.24940081164733e-06,2.639232382751283e-08
F0,S2876,5.11980239923578e-06,6.856664895684316e-06,2.689988719261722e-08
F0,S2877,4.293387456421192e-06,6.272406032953346e-06,2.5786379532265116e-08
F0,S2878,8.768818621545362e-06,7.577945151705067e-06,4.125322456964541e-08
F0,S2879,1.1702155316045556e-05,0.0,2.892694109893836e-08
F0,S2880,3.914234034752032e-06,4.906362736621574e-06,2.4344400106007415e-08
F0,S2881,4.363501678467129e-06,4.833612720164692e-06,2.4680364405361676e-08
F0,S2882,1.3580101964013979e-05,1.1212718103041452e-05,3.0742914417985665e-08
F0,S2883,9.572938747173186e-06,7.09290134223108e-06,2.97159066908138e-08
F0,S2884,3.886193523754368e-06,6.277405023639584e-06,2.4170860392720917e-08
F0,S2885,7.319739699728915e-06,5.745304268576151e-06,2.5820977699141858e-08
F0,S2886,4.482837403153359e-06,5.7914970993507395e-06,2.4573375624105266e-08
F0,S2887,4.820779402477675e-06,7.98887677348091e-06,2.7079757865343236e-08
F0,S2888,1.769017353654954e-05,1.8915030020773642e-05,6.232783487065837e-08
F0,S2889,3.917112946930768e-06,4.965345299001586e-06,2.3803474848814026e-08
F0,S2890,3.2436884664134675e-06,6.734172880231876e-06,2.315242214222993e-08
F0,S2891,3.3906286635569022e-06,6.644045907487893e-06,2.494537236681984e-08
F0,S2892,5.581545246337501e-06,7.238223411141148e-06,2.685569683675442e-08
F0,S2893,1.5077543709483193e-05,1.093075822120678e-05,3.787661089414128e-08
F0,S2894,4.754323992944662e-06,6.387727406793579e-06,2.561855813092268e-08
F0,S2895,5.002616496632583e-06,1.1111189850902973e-05,2.631791673516804e-08
F0,S2896,8.222128638969033e-06,3.0058056936660687e-05,3.3338962803076324e-08
F0,S2897,7.764815394363765e-06,4.961853185467116e-06,2.524679320071369e-08
F0,S2898,4.703009328405504e-06,5.847409910136628e-06,2.5116616743831054e-08
F0,S2899,4.8431403440686555e-06,5.995132415156491e-06,2.5565437664485844e-08
F0,S2900,5.605993752800677e-06,6.000466535393926e-06,2.6089941499974914e-08
F0,S2901,9.79236827546504e-06,7.63233789295174e-06,3.2201499902331164e-08
F0,S2902,4.514273946622815e-06,7.447423011211682e-06,2.584358467175134e-08
F0,S2903,3.868169235147288e-06,5.129905476661665e-06,2.45175764384295e-08
F0,S2904,6.516760163226519e-06,1.6807478549228565e-05,3.083318238764741e-08
F0,S2905,5.3267788034346124e-06,4.713441019184097e-06,2.5325527406617206e-08
F0,S2906,3.411254259988381e-06,6.359091448094081e-06,2.33177832632812e-08
F0,S2907,6.195737920663906e-06,6.354237945239475e-06,2.6330308811403043e-08
F0,S2908,3.534041749420839e-06,6.066137335338753e-06,2.3631384270241122e-08
F0,S2909,1.5015295191803675e-05,1.166652848636846e-05,1.9820013713012635e-07
F0,S2910,5.399171559727797e-06,7.435707314912277e-06,2.6376578972354367e-08
F0,S2911,1.2736296809290316e-05,7.031820169810496e-06,2.8762842175390742e-08
F0,S2912,4.515384119511262e-06,6.077465273810554e-06,2.5151829260301686e-08
F0,S2913,4.654473800296932e-06,4.745338669653816e-06,2.4999810351025337e-08
F0,S2914,3.033423493254325e-06,6.38046217890009e-06,2.3257408361794614e-08
F0,S2915,1.288509289965609e-05,5.3616814874695955e-05,7.096212259538694e-08
F0,S2916,0.0,1.2304273659680658e-05,2.7210473101603523e-08
F0,S2917,3.593519419822584e-06,8.63673188816972e-06,2.3187322600993277e-08
F0,S2918,4.111917906392779e-06,5.433179736546863e-06,2.4658250260035298e-08
F0,S2919,3.9437685574707526e-06,4.821025179787814e-06,2.3960063423382733e-08
F0,S2920,1.523953616827027e-05,1.497333502767082e-05,4.581684177162236e-08
F0,S2921,3.3310895951823126e-06,4.6558116028804636e-06,2.3624265334095065e-08
F0,S2922,3.365517701560325e-06,6.598719442600274e-06,2.354058375722945e-08
F0,S2923,4.2011180738787206e-06,5.8521955229146195e-06,2.4795064947706838e-08
F0,S2924,1.4768033640605468e-05,1.2085770643036803e-05,8.382374754328147e-08
F0,S2925,7.733146381511162e-06,2.7333662643770114e-05,3.2762107404182315e-08
F0,S2926,6.380848594908884e-06,5.925633156087086e-06,2.744725313501904e-08
F0,S2927,4.605606244210251e-06,5.42779070599212e-06,2.4715072276697434e-08
F0,S2928,3.996826898753047e-06,5.037161578402549e-06,2.451091745980342e-08
F0,S2929,7.4135570817001e-06,1.0818456533359292e-05,3.470934546754681e-08
F0,S2930,3.6548568129009125e-05,1.770949367026169e-05,1.1893888073742901e-07
F0,S2931,4.594512060638837e-06,7.145166120020279e-06,2.6312528246497123e-08
F0,S2932,5.352675665652089e-06,6.522020963723616e-06,2.7618516517675715e-08
F0,S2933,4.774116217586081e-06,6.309984986404685e-06,2.532872989339762e-08
F0,S2934,7.135411301715651e-06,7.91886085667121e-06,2.83659102312222e-08
F0,S2935,3.3947472103308488e-06,6.298068843032942e-06,2.4379136318448075e-08
F0,S2936,3.3520353930574545e-06,4.69593501817688e-06,2.3793382322626273e-08
F0,S2937,9.65897617998537e-06,7.775905349190412e-06,3.080185986220184e-08
F0,S2938,4.8147049512930324e-06,4.856926922756764e-06,2.515290759250856e-08
F0,S2939,3.1742450147254948e-06,5.570621357930008e-06,2.346129605986142e-08
F0,S2940,0.00027135854579499885,0.0,0.0
F0,S2941,3.568961587432402e-06,4.735412291587237e-06,2.424813173323495e-08
F0,S2942,3.27560589533252e-06,7.100555274256828e-06,2.3204070980093756e-08
F0,S2943,4.948663708968523e-06,1.2293287171659876e-05,2.8943753166301024e-08
F0,S2944,4.578669061725223e-06,4.744612884040271e-06,2.4956267552064713e-08
F0,S2945,1.1315085640614039e-05,9.008685155997891e-06,3.093064835166274e-08
F0,S2946,6.1683540794212406e-06,1.2076319570652343e-05,2.843297173114338e-08
F0,S2947,5.068743918084659e-06,5.256997836898498e-06,2.570898505298918e-08
F0,S2948,4.765773387683663e-06,7.984217623170815e-06,2.7372243778334763e-08
F0,S2949,4.582810105598335e-06,9.629884267228619e-06,2.6622581299794684e-08
F0,S2950,1.1543096087944719e-05,1.0822234700511437e-05,3.5457734612095634e-08
F0,S2951,0.0,5.411878348508133e-06,0.0
F0,S2952,3.2957139838445648e-06,4.8986808131423904e-06,2.3701811361687074e-08
F0,S2953,4.596806009932326e-06,5.718494012973826e-06,2.5387802048115192e-08
F0,S2954,4.032156679718673e-06,6.7165824143834325e-06,2.580861536844946e-08
F0,S2955,3.542291885560347e-06,4.596206327174149e-06,2.427853323856464e-08
F0,S2956,2.5164574916103167e-05,9.556889541170046e-06,6.755072550179712e-08
F0,S2957,4.116000590883138e-06,6.960185656298132e-06,2.5481213953783335e-08
F0,S2958,6.94890773640553e-06,1.174335288844806e-05,2.7714441743575513e-08
F0,S2959,4.693751736680962e-06,6.8481872642362725e-06,2.5895443701193667e-08
F0,S2960,6.796573856152469e-06,1.0161891837372457e-05,2.8365053920404867e-08
F0,S2961,6.005854242928762e-06,7.2286419223123755,3.106174404833942e-08
F0,S2962,7.868400864431183e-06,1.1510818384642526e-05,2.872575273680532e-08
F0,S2963,4.546541871174135e-06,4.7216861487478075e-06,2.518149395436599e-08
F0,S2964,9.764049291689889e-06,10.536321351055534,5.719125154212305e-07
F0,S2965,4.806730534061673e-06,9.655039853668117e-06,2.573669525201562e-08
F0,S2966,9.82647035737744e-06,2.2036019099976565e-05,3.105444889184776e-08
F0,S2967,3.1493451196513187e-06,6.862434708963196e-06,2.3324961488837484e-08
F0,S2968,5.346494875600058e-06,7.065596551047004e-06,2.5909886968320963e-08
F0,S2969,4.566909253298521e-06,4.945800932174607e-06,2.5068003843993724e-08
F0,S2970,4.073986194555575e-06,7.0149090259258176e-06,2.3665709843139588e-08
F0,S2971,3.792069518379151e-06,5.298085926418815e-06,2.384419625913847e-08
F0,S2972,4.247832265962678e-06,5.036943440507035e-06,2.53846474749877e-08
F0,S2973,7.1797705233291775e-06,8.563194129053955e-06,0.0
F0,S2974,1.5518634419800066e-05,4.605775508706837,5.8430011892471846e-08
F0,S2975,7.446565668186863e-06,7.206830509855444e-06,2.5413944201354893e-08
F0,S2976,2.753768471418552e-05,1.1366639749173368e-05,6.835822899511863e-08
F0,S2977,5.749705910739903e-06,1.0167786771964945e-05,2.843305767689813e-08
F0,S2978,4.676305180929607e-06,4.71868126796535e-06,2.506441245786536e-08
F0,S2979,1.5160130285914485e-05,1.249035989485846e-05,1.0010901537888681e-07
F0,S2980,4.469616486006778e-06,8.074164102254396e-06,2.5949618219299687e-08
F0,S2981,3.2221646674755824e-06,7.93068143290413e-06,2.304114134712327e-08
F0,S2982,4.172563332637693e-06,5.569133398239933e-06,2.471108448214021e-08
F0,S2983,4.148546028826658e-06,6.352535839288018e-06,2.5170161692377888e-08
F0,S2984,7.778469492989408e-06,7.861025103619343e-06,2.7403737885190846e-08
F0,S2985,4.493454084960318e-06,6.554649099235661e-06,2.441217666421359e-08
F0,S2986,4.652017295970136e-06,4.739630372066242e-06,2.4909134777760506e-08
F0,S2987,3.826175904146015e-06,5.239774565904267e-06,2.477099210275947e-08
F0,S2988,4.288418120959153e-06,8.504626124836569e-06,2.59288772701921e-08
F0,S2989,6.1205773570756115e-06,5.980642417654338e-06,0.0
F0,S2990,1.3169521322780435e-05,1.8838837373052393e-05,7.037354021541259e-08
F0,S2991,4.167134204508014e-06,9.24223944681741e-06,2.596887540656062e-08
F0,S2992,4.805228081125232e-06,5.4947964621829095e-06,2.494108562491717e-08
F0,S2993,6.51927283563815e-06,5.631012462200681e-06,2.5734418869943532e-08
