,,W0,W1,W2
F0,S2073,1.9855526244474435e-05,6.435661326732675e-07,2.3218127744171748e-08
F0,S2074,1.0262398711009325e-05,5.997369600632964e-07,2.27356361903186e-08
F0,S2075,1.0014066266941959e-05,6.023946813216887e-07,2.2733613082407868e-08
F0,S2076,1.2937325032290769e-05,7.231555298902086e-07,2.714651364113731e-08
F0,S2077,8.650179858705823e-06,6.341186089796405e-07,2.2852808505546348e-08
F0,S2078,1.6038209917361957e-05,5.795063068372623e-07,2.2057586376213586e-08
F0,S2079,1.678161779144771e-05,6.016065042524114e-07,2.257526874599563e-08
F0,S2080,1.1746792936882432e-05,5.774415964428341e-07,2.216316521374311e-08
F0,S2081,1.8432206367677323e-05,5.632678168772973e-07,2.1742191917215392e-08
F0,S2082,1.2572747413280078e-05,5.729730230361104e-07,2.197553427091316e-08
F0,S2083,1.2520065581805883e-05,5.926115640312948e-07,2.2632477299019614e-08
F0,S2084,1.9093705640186353e-05,4.056628862661467e-05,5.348354340935214e-08
F0,S2085,2.2765340640341604e-05,5.757976047801374e-07,2.478439537055835e-08
F0,S2086,1.0342149407428466e-05,6.010849422039057e-07,2.270504635495893e-08
F0,S2087,2.621943101557664e-05,7.03757684619518e-07,2.6698825526253077e-08
F0,S2088,9.493540128463764e-06,6.385608148886947e-07,2.3521266147778124e-08
F0,S2089,1.3547348906750494e-05,5.749816369235099e-07,2.2058187593983226e-08
F0,S2090,2.163695332090408e-05,7.023536213077761e-07,2.492279923582661e-08
F0,S2091,1.2788808409532128e-05,5.724233481426776e-07,2.3050169002016222e-08
F0,S2092,1.1865547122983978e-05,6.423103736638149e-07,2.4955520658084753e-08
F0,S2093,1.1755932091387465e-05,5.927294633128708e-07,2.2166509346157e-08
F0,S2094,0.9421409343621623,1.0650654888420752e-06,1.4956054665252974
F0,S2095,9.279633874955973e-06,5.819554249767845e-07,2.2690141735174986e-08
F0,S2096,1.3357460110900005e-05,5.764296954034121e-07,2.237756481387965e-08
F0,S2097,1.0025988386957013e-05,7.798369671748248e-07,2.4793952276078188e-08
F0,S2098,1.3285618129311863e-05,6.450867371097701e-07,2.4267716076528495e-08
F0,S2099,1.529470773869803e-05,9.886251181284509e-07,4.1537538017912433e-08
F0,S2100,1.4175681209803913e-05,6.238674496345213e-07,2.2413267143163516e-08
F0,S2101,2.5135247422786526e-05,5.510687548479998e-07,2.1449200414717012e-08
F0,S2102,2.1729999018546685e-05,5.572516429193613e-07,2.1628112049008075e-08
F0,S2103,1.7036405788962004e-05,5.892758808406135e-07,2.232055165738695e-08
F0,S2104,2.4154500650404766e-05,6.402237421191943e-07,2.653109487580284e-08
F0,S2105,1.7386262412615216e-05,6.164309684517693e-07,2.391164046120636e-08
F0,S2106,9.794749381155809e-06,6.0457931260769e-07,2.2677777502225318e-08
F0,S2107,1.3384000436263285e-05,8.565853053337992e-07,2.711570060231672e-08
F0,S2108,1.612726992160314e-05,5.851059977414883e-07,2.203884511129069e-08
F0,S2109,1.538106990027226e-05,6.548533134088488e-07,2.5600564078083086e-08
F0,S2110,1.568082821213901e-05,7.07774114483339e-07,2.700631204168631e-08
F0,S2111,2.3488086766245565e-05,5.893772975519155e-07,2.5456167417092017e-08
F0,S2112,1.7331969507690194e-05,1.132117102285459e-06,3.8258741628693746e-08
F0,S2113,1.3291503785939223e-05,7.412524264795283e-07,2.7031135417658922e-08
F0,S2114,1.2191982984269339e-05,6.090352100277178e-07,2.336543508996763e-08
F0,S2115,1.1132293056747227e-05,5.860330232052443e-07,2.2644712612727063e-08
F0,S2116,1.342747924526269e-05,6.229041481781933e-07,2.3403520421265363e-08
F0,S2117,8.552697306916002e-06,5.973383602330938e-07,2.259928396349773e-08
F0,S2118,2.518437541839125e-05,6.191111617199116e-07,2.559862484959454e-08
F0,S2119,8.835615462223802e-06,7.959727196663584e-07,2.418619467100525e-08
F0,S2120,8.610496803027264e-06,6.092344061619551e-07,2.3628897702687534e-08
F0,S2121,1.9849253703032906e-05,5.697616020214375e-07,2.1992327973968204e-08
F0,S2122,2.1890606606934404e-05,1.2492440541802738e-06,2.811405753217402e-08
F0,S2123,2.005916006884202e-05,1.845875267533836e-06,2.8429379732374376e-08
F0,S2124,1.0566422460673718e-05,5.740206995097597e-07,2.2341270292071785e-08
F0,S2125,1.2193629779284783e-05,6.024494213082259e-07,2.27853333435695e-08
F0,S2126,1.7980183261290197e-05,5.867471255254409e-07,2.219298411569136e-08
F0,S2127,9.54778943559959e-06,6.793265984412409e-07,2.2605671880484805e-08
F0,S2128,1.3998194066562822e-05,5.704710675982192e-07,2.2074515374952334e-08
F0,S2129,9.191200906885337e-06,6.939336520151301e-07,2.3270402412170366e-08
F0,S2130,1.3553936259306763e-05,5.800151832470855e-07,2.2299121522820243e-08
F0,S2131,1.9852121055898906e-05,6.294995956107023e-07,2.7852913359439543e-08
F0,S2132,1.7087429187113547e-05,5.742446360336502e-07,2.1875335755503655e-08
F0,S2133,1.3429205445074498e-05,5.824728503373331e-07,2.205611196665552e-08
F0,S2134,9.412662669228426e-06,6.013255577434224e-07,2.328697152539161e-08
F0,S2135,1.3311040697806934e-05,5.911508605491072e-07,2.3318166465340546e-08
F0,S2136,1.5830243018707936e-05,6.355632985499267e-07,2.626900575796571e-08
F0,S2137,2.3904701674227903e-05,7.520054665532223e-07,0.05290969213538176
F0,S2138,1.6948816962120686e-05,6.593152674753473e-07,2.3440031778645678e-08
F0,S2139,1.1692482299165023e-05,5.805567680175691e-07,2.2511415214497868e-08
F0,S2140,1.2663109412831797e-05,7.193485448760481e-07,2.415961004206068e-08
F0,S2141,1.5144531096459377e-05,3.3067913078390565,3.180476428055854e-08
F0,S2142,2.51451384842731e-05,5.831986683482026e-07,2.376745291400726e-08
F0,S2143,1.6906735791058216e-05,6.139190859769459e-07,2.4060597319766965e-08
F0,S2144,1.1629661271069023,9.579837036155938,31.06818045608811
F0,S2145,1.0550721326009806e-05,6.001517465726727e-07,2.2342274764373216e-08
F0,S2146,1.2592690629841153e-05,7.041556964983464e-07,2.5782719960531428e-08
F0,S2147,9.161343015772144e-06,6.081716674095263e-07,2.2599992061122223e-08
F0,S2148,2.1572109971401115e-05,8.697744099128352e-07,7.407034096081174e-08
F0,S2149,1.2241862469511608e-05,6.996906327660833e-07,2.587379253641249e-08
F0,S2150,2.328906931635155e-05,6.660879656137959e-07,2.8525040476229705e-08
F0,S2151,8.555211790724334e-06,1.0774998289666961e-06,3.054115878467614e-08
F0,S2152,1.1709139132876213e-05,6.227278123204535e-07,2.3151131370493375e-08
F0,S2153,1.7953582815278632e-05,5.844440874680035e-07,2.1912392668197085e-08
F0,S2154,2.5621990901272698e-05,7.544155400650858e-07,2.538947210478756e-08
F0,S2155,9.85687494065917e-06,6.256792707513689e-07,2.3435047656004194e-08
F0,S2156,1.061070503029032e-05,6.150001243122758e-07,2.2873466677806387e-08
F0,S2157,2.3956529390313557e-05,1.429817459255902e-06,0.8940938505262052
F0,S2158,8.55485654419535e-06,7.09650961534812e-07,2.4786961199396065e-08
F0,S2159,1.4085789644105032e-05,5.762872706932611e-07,2.189653142096985e-08
F0,S2160,1.0675275176072497e-05,6.024271100641145e-07,2.2246163701016728e-08
F0,S2161,1.8717956210966873e-05,6.2044075911254e-07,2.4502997120033585e-08
F0,S2162,1.1525409266477991e-05,6.306481281808077e-07,2.352099828590098e-08
F0,S2163,2.016325426802545e-05,6.692666575709904e-07,2.4072131639479863e-08
F0,S2164,1.605801716605136e-05,5.692432390878691e-07,2.1926656184015967e-08
F0,S2165,1.2400881246531514e-05,5.783816372013034e-07,2.214274264605113e-08
F0,S2166,8.570088585568103e-06,7.116963423286688e-07,2.3490673288231422e-08
F0,S2167,2.469157727067844e-05,7.431716327469028e-07,4.431804828217751e-08
F0,S2168,1.0262271803296759e-05,6.087914606721945e-07,2.322288167222104e-08
F0,S2169,1.5700733928536298e-05,6.247613027599504e-07,2.389755699321595e-08
F0,S2170,44.26813924276087,7.180891204475346e-07,7.4901771841625076
F0,S2171,9.336953058786474e-06,6.899703815845713e-07,2.3619400819435945e-08
F0,S2172,2.2382559432890397e-05,6.443215782312966e-07,2.3755808484716632e-08
F0,S2173,1.435388727386915e-05,7.044432488598834e-07,2.454187695589274e-08
F0,S2174,2.6260491438822422e-05,6.520196562306131e-07,2.764725483632588e-08
F0,S2175,1.8232614697843795e-05,6.181964530365109e-07,2.4837775305980112e-08
F0,S2176,1.0243742743264775e-05,6.175049275512445e-07,2.320921833990538e-08
F0,S2177,1.676137649754125e-05,6.693463928613073e-07,2.596618319703611e-08
F0,S2178,1.1909535680789571e-05,5.78431050972138e-07,2.2219628531890445e-08
F0,S2179,1.1091826440524543e-05,6.260399268276223e-07,2.3423395203473842e-08
F0,S2180,1.3615535795157911e-05,6.604638028894362e-07,2.356144056627864e-08
F0,S2181,2.5531940717384155e-05,0.20449347973852963,7.41576524237455e-08
F0,S2182,1.2615469615211229e-05,6.642533228670156e-07,2.34123256926851e-08
F0,S2183,1.3273656246368907e-05,6.037447424867499e-07,2.2860865119577215e-08
F0,S2184,1.073682922522071e-05,6.87651467505377e-07,2.7301741348427567e-08
F0,S2185,9.533767901118972e-06,5.6642749609043e-07,2.212505208741491e-08
F0,S2186,1.0087636496744545e-05,6.289960367873878e-07,2.3546386376737516e-08
F0,S2187,1.4109326517448328e-05,7.059641815237828e-07,2.4318641406669632e-08
F0,S2188,1.7490947247111292e-05,6.539036890332999e-07,2.8653083259836686e-08
F0,S2189,1.5865737207932742e-05,5.747059114117447e-07,2.1924014501303823e-08
F0,S2190,1.3400785047293146e-05,6.980951301743273e-07,2.434916083149532e-08
F0,S2191,9.945792230740808e-06,6.192903148050729e-07,2.332847567146153e-08
F0,S2192,1.3932206127077116e-05,6.144857823122866e-07,2.245910049582326e-08
F0,S2193,9.04601293054287e-06,5.764930887573623e-07,2.2378767915795482e-08
F0,S2194,8.48454425964406e-06,6.95473270051702e-07,2.43817068073819e-08
F0,S2195,1.8554647508842245e-05,6.198591034294057e-07,2.3721667766411536e-08
F0,S2196,2.440689229694965e-05,6.856474010452589e-07,2.5337563234756655e-08
F0,S2197,1.6716812425459972e-05,7.138890012796302e-07,2.5373458533905323e-08
F0,S2198,6.145698738599292,60.1022801851346,49.2642538617087
F0,S2199,8.531855342545256e-06,5.872230611557331e-07,2.288633875140287e-08
F0,S2200,2.582233235021895e-05,6.326656547216111e-07,2.83760388825638e-08
F0,S2201,1.6885148892981452e-05,5.754809731489943e-07,2.3359911403991408e-08
F0,S2202,1.4732722698846348e-05,5.543424615587052e-07,2.1856677628439096e-08
F0,S2203,8.562870133120286e-06,5.907699871740464e-07,2.2334968265017512e-08
F0,S2204,8.555499972869689e-06,6.396069157319033e-07,2.4676711759330415e-08
F0,S2205,1.5300517253807182e-05,6.294091579796522e-07,2.4311694942242105e-08
F0,S2206,9.95789663321228e-06,6.747490867103923e-07,2.3360849072779676e-08
F0,S2207,2.1819980869079327e-05,8.532765766256877e-07,2.8872957093481163e-08
F0,S2208,8.71928691542967e-06,5.98340804917547e-07,2.26246896494812e-08
F0,S2209,1.76578978992259e-05,6.911081273890795e-07,2.453327496821847e-08
F0,S2210,1.0584034714227218e-05,5.791928401001395e-07,2.275632801197158e-08
F0,S2211,8.87015868632703e-06,6.087926636527594e-07,2.2940582630846504e-08
F0,S2212,1.2053366405598812e-05,5.890759121333472e-07,2.2491983682554966e-08
F0,S2213,9.941188605956833e-06,5.66388795540999e-07,2.2096086435169783e-08
F0,S2214,8.606158513873873e-05,6.678137368199307e-07,4.617078051522107e-08
F0,S2215,1.1926921236731609e-05,6.128539112953349e-07,2.3384826470175933e-08
F0,S2216,1.592847504598274e-05,6.035947878025474e-07,2.244524211237297e-08
F0,S2217,1.145497143677269e-05,5.843456673571575e-07,2.2429430279468658e-08
F0,S2218,1.3575980849468703e-05,6.110483518110768e-07,2.2645577020691877e-08
F0,S2219,1.8732037159598576e-05,5.763837350962405e-07,2.1987462543275797e-08
F0,S2220,1.3103470076071016e-05,6.004928753285829e-07,2.2289569940341992e-08
F0,S2221,9.023704106988061e-06,6.445317920648725e-07,2.4769992505643405e-08
F0,S2222,9.136556513973024e-06,7.249391628673147e-07,2.3416532519126625e-08
F0,S2223,2.500370124816362e-05,5.567192032882436e-07,2.1566957255321724e-08
F0,S2224,1.830513099765974e-05,6.162475868381598e-07,2.6214725155548378e-08
F0,S2225,2.159162658243437e-05,6.235265939384503e-07,2.426945715997292e-08
F0,S2226,1.5465001281392237e-05,5.919593119305702e-07,2.280556253573883e-08
F0,S2227,1.230267567434625e-05,6.04825606435836e-07,2.4554355600446813e-08
F0,S2228,8.369759524389163,10.309420507910552,8.986678767128565
F0,S2229,1.0242636623162645e-05,6.484965943879999e-07,2.3616108769207152e-08
F0,S2230,2.5769815506808276e-05,6.711265226888898e-07,3.8325685907208746e-08
F0,S2231,1.0770178465751505e-05,5.807640567518191e-07,2.2371103643946232e-08
F0,S2232,1.1163124631045206e-05,5.967219444620763e-07,2.2894564594343316e-08
F0,S2233,8.850881542562658e-06,6.541258624641179e-07,2.3669624894472475e-08
F0,S2234,3.4843943580566185e-05,7.256841084589865e-07,4.599624108464598e-08
F0,S2235,1.1612763595862944e-05,6.326229225870435e-07,2.4055267308304152e-08
F0,S2236,1.0886379977158623e-05,6.825773316606899e-07,2.3776063251810813e-08
F0,S2237,1.6740294940496087e-05,5.866978010424067e-07,2.3741270338129842e-08
F0,S2238,1.348299461254256e-05,6.414776415528094e-07,2.3131432283371864e-08
F0,S2239,1.9275782509481068e-05,6.808119348587909e-07,2.7586456458820413e-08
F0,S2240,2.5164917979742746e-05,6.306368127940611e-07,2.510075544095742e-08
F0,S2241,8.556512196437343e-06,6.333360786226716e-07,2.364163927381316e-08
F0,S2242,1.63511097289776e-05,5.923471416954106e-07,2.217921907204752e-08
F0,S2243,1.1031412191767257e-05,7.419219857281602e-07,2.628909257027431e-08
F0,S2244,9.631966847731064e-06,7.018563088143544e-07,2.3200163857772427e-08
F0,S2245,1.0007744428629006e-05,6.212655951488872e-07,2.298808349003694e-08
F0,S2246,2.0868666330998537e-05,6.078141561201541e-07,2.1869505717950682e-08
F0,S2247,1.337205203277855e-05,6.760167837924169e-07,2.3764340714357167e-08
F0,S2248,1.1903981829475372e-05,6.19836729385238e-07,2.269096687071185e-08
F0,S2249,8.843608664687775e-06,5.869077491622391e-07,2.2731860658506968e-08
F0,S2250,1.8842170994491892e-05,6.330520023930372e-07,2.4820421520320532e-08
F0,S2251,1.8154337330164113e-05,5.790257341644723e-07,2.1852882606919207e-08
F0,S2252,2.2028132856737706e-05,6.15262982048324e-07,2.4703129068958588e-08
F0,S2253,1.4233001734725872e-05,6.462011350835094e-07,2.5951277899527385e-08
F0,S2254,1.592772929966253e-05,6.702242364999939e-07,2.5387171661270872e-08
F0,S2255,9.94002220447225e-06,6.172017778404969e-07,2.2668417106856732e-08
F0,S2256,1.2418939922180786e-05,5.950092592133889e-07,2.2650208519809486e-08
F0,S2257,2.1014428981946488e-05,5.576030048123883e-07,2.167539470849969e-08
F0,S2258,8.568907695162592e-06,6.343918943654625e-07,2.365597622565407e-08
F0,S2259,2.3254086462720208e-05,6.484199717170972e-07,2.7140957533546465e-08
F0,S2260,8.713647221254073e-06,5.801473570997812e-07,2.219449717412029e-08
F0,S2261,2.4459334803346743e-05,6.630197786278262e-07,2.6430267872604304e-08
F0,S2262,8.729674397277517e-06,8.125814203685998e-07,2.657234741227636e-08
F0,S2263,2.255577169795394e-05,2.1474235903286116,5.046577893753509e-08
F0,S2264,2.287683043736336e-05,6.038847967485313e-07,2.4033136679497706e-08
F0,S2265,1.2304509712033267e-05,6.491990838085264e-07,2.3025270184074318e-08
F0,S2266,1.9142935156859248e-05,7.57190456019308e-07,2.8464537389850125e-08
F0,S2267,1.4238364581803352e-05,6.299073614564165e-07,2.3017607773149663e-08
F0,S2268,8.94661352711302e-06,6.895766100903987e-07,2.338014385998015e-08
F0,S2269,8.8440051199732e-06,5.95626287801436e-07,2.316309853644624e-08
F0,S2270,9.786900401682071e-06,5.930131820292692e-07,2.2675399209599224e-08
F0,S2271,1.0121226981652341e-05,5.970181290398881e-07,2.236375283751196e-08
F0,S2272,1.9698892293540508e-05,6.108492669736656e-07,2.435036230929384e-08
F0,S2273,9.542980402713206e-06,5.983193494333747e-07,2.2598460374100422e-08
F0,S2274,1.1926580572759837e-05,5.757573407262423e-07,2.2418070984343306e-08
F0,S2275,1.4852359004487757e-05,6.704750991432881e-07,2.5158119777372313e-08
F0,S2276,1.6980474572329053e-05,5.642219227779522e-07,2.184585910488406e-08
F0,S2277,2.6082685544389724e-05,8.01530349773728e-07,5.934665511695321e-08
F0,S2278,1.0182920257393541e-05,5.848571156809916e-07,2.21635670221459e-08
F0,S2279,1.0635950558794253e-05,7.042865950607947e-07,2.4632786949786482e-08
F0,S2280,9.557109980454446e-06,6.13139432380878e-07,2.302016389113048e-08
F0,S2281,1.3656430715218966e-05,6.151207265878588e-07,2.3536750381237215e-08
F0,S2282,1.0042815167674884e-05,6.359091385115943e-07,2.369301909384801e-08
F0,S2283,9.23052757145459e-05,6.317383941481297e-07,8.804995237951145e-08
F0,S2284,1.5082907295055015e-05,6.131407519840994e-07,2.3194490882082926e-08
F0,S2285,8.534576226578288e-06,6.639959918181575e-07,2.4371040568532365e-08
F0,S2286,1.7099343468813487e-05,6.596589816965834e-07,2.664899124742257e-08
F0,S2287,1.8723644826851986e-05,5.85209892201286e-07,2.235720028479359e-08
F0,S2288,1.4076034491270466e-05,5.678359905887673e-07,2.2053148270390278e-08
F0,S2289,1.963815369145933e-05,6.140183774480063e-07,2.4037847717619783e-08
F0,S2290,9.392574023538452e-06,6.005482072059297e-07,2.274284169237072e-08
F0,S2291,1.3206543073780878e-05,6.112684861924156e-07,2.3217314270619737e-08
F0,S2292,8.767655298958621e-06,6.025049273395499e-07,2.3484151234612667e-08
F0,S2293,3.578897091418175e-05,7.417741656876118e-07,3.3559381368399387e-08
F0,S2294,1.1502361434106205e-05,5.818392893465721e-07,2.2851987920047476e-08
F0,S2295,1.2838536455625295e-05,5.749228078524621e-07,2.2295474124028117e-08
F0,S2296,2.0940896455757086e-05,5.791366806295671e-07,2.2050653975899304e-08
F0,S2297,1.0404921908731984e-05,6.03743409062955e-07,2.2773833063742924e-08
F0,S2298,1.2226356386606747e-05,5.99501587710969e-07,2.3511754742394242e-08
F0,S2299,1.6897576531927038e-05,9.538254846972923e-07,2.6834366216474544e-08
F0,S2300,9.153276293122118e-06,5.830309024184627e-07,2.2645521561341283e-08
F0,S2301,1.1116274112217814e-05,7.96357866257638e-07,2.426834624461059e-08
F0,S2302,12.107345222160381,7.622294611972531e-07,4.5844018520865344e-07
F0,S2303,1.5747759177110256e-05,7.293584303832189e-07,2.3994309147364882e-08
F0,S2304,3.6646239065496336e-05,7.476800034240453e-07,5.2245847559457186e-08
F0,S2305,1.4760729999860625e-05,7.318784176366442e-07,3.35253562360971e-08
F0,S2306,1.8299978676618352e-05,6.016972846278439e-07,2.2095416269806136e-08
F0,S2307,1.3952841507974934e-05,7.017039557308373e-07,2.4402704287316863e-08
F0,S2308,1.8126655363373364e-05,6.856677950074178e-07,2.539867149602378e-08
F0,S2309,8.765641688482344e-06,6.488007866797611e-07,2.315630245308275e-08
F0,S2310,1.829361302996644e-05,5.914373859913538e-07,2.3411360702770672e-08
F0,S2311,1.87043185153411e-05,8.252006252799583e-07,2.804065325502266e-08
F0,S2312,9.299767988345666e-06,5.913501358674957e-07,2.2511166532442296e-08
F0,S2313,1.99083708495559e-05,6.13940272503434e-07,2.5279668692081927e-08
F0,S2314,8.546749402563369e-06,5.89891217871623e-07,2.2815450792700966e-08
F0,S2315,1.2688140340339694e-05,6.136206771426034e-07,2.4079065618438264e-08
F0,S2316,9.967458550556217e-06,5.974695628057943e-07,2.3049348131597353e-08
F0,S2317,2.6329394647127703e-05,8.428991115241705e-07,3.792312936869905e-08
F0,S2318,1.948563160939235e-05,5.784954571471205e-07,2.188373414148096e-08
F0,S2319,1.4467455191522966e-05,5.624473188702524e-07,2.2006883716430484e-08
F0,S2320,1.7729955338796792e-05,6.265415610101225e-07,2.35281315302329e-08
F0,S2321,1.3680353903489137e-05,5.714848509530888e-07,2.2062828347842846e-08
F0,S2322,2.4864508126366705e-05,7.138640807818795e-07,4.757218088451819e-08
F0,S2323,9.364230929252905e-06,5.2986193292673605e-06,2.9168320808121186e-08
F0,S2324,2.971800071224291e-05,1.4688995427576134e-06,7.134759634426774e-08
F0,S2325,1.6143655649339994e-05,6.088082188318603e-07,2.2682158657736712e-08
F0,S2326,1.1462363799182338e-05,5.722461657057564e-07,2.2581149366658183e-08
F0,S2327,1.0639655138092508e-05,6.05812674201309e-07,2.2908725833396642e-08
F0,S2328,1.7988511764001508e-05,7.054685432560243e-07,2.5203080029100938e-08
F0,S2329,1.216744618796718e-05,7.226370173885694e-07,2.3039430544416947e-08
F0,S2330,1.53733152202058e-05,5.911622632260259e-07,2.2537446563243586e-08
F0,S2331,9.108065443370132e-06,5.784872859384763e-07,2.2822176656491768e-08
F0,S2332,1.554749976923448e-05,8.448678835650867e-07,2.5529631876930887e-08
F0,S2333,1.551933455397346e-05,6.051439767385784e-07,2.261013381301971e-08
F0,S2334,2.1439970113682964e-05,6.034102682552345e-07,2.6080467431497965e-08
F0,S2335,1.7433305115271004e-05,6.184825883012193e-07,2.34616305136853e-08
F0,S2336,1.2537551540800934e-05,5.853777824008168e-07,2.300357180070039e-08
F0,S2337,2.2199466854188062e-05,5.731880140877148e-07,2.1948373204835482e-08
F0,S2338,2.240419986986659e-05,7.981337502066086e-07,2.6720587207762487e-08
F0,S2339,1.6592561588168668e-05,6.346703870741085e-07,2.3328836845345006e-08
F0,S2340,1.9229090944109148e-05,5.571143725418657e-07,2.172000673439396e-08
F0,S2341,1.5297953711463237e-05,5.878725749467316e-07,2.3412173545785726e-08
F0,S2342,2.098833616049311e-05,7.024011616446561e-07,2.5964848305182823e-08
F0,S2343,1.6435615636384222e-05,6.10140591397776e-07,2.3438283557774156e-08
F0,S2344,1.1000338315235272e-05,5.93896422278347e-07,2.2845063608236318e-08
F0,S2345,13.031316836517487,11.437736704401436,9.19809666496733
F0,S2346,1.6080828979705243e-05,6.049753895722092e-07,2.2792929987683448e-08
F0,S2347,1.367663316566795e-05,6.351542032206967e-07,2.2871676252852206e-08
F0,S2348,1.1372594140592132e-05,6.057702063546867e-07,2.3393711616971855e-08
F0,S2349,1.4467094406160329e-05,5.904402819921942e-07,2.2441633101474814e-08
F0,S2350,1.9852370833231238e-05,5.78347309038806e-07,2.4605520669194474e-08
F0,S2351,1.0275238878663765e-05,7.96811688335699e-07,2.3836202394516227e-08
F0,S2352,1.8718453909121786e-05,7.175316234872303e-07,2.7957725244260217e-08
F0,S2353,1.5783970966398163e-05,7.106161290052855e-07,2.6248846941034698e-08
F0,S2354,8.603471287529758e-06,5.748321858785586e-07,2.248559073221411e-08
F0,S2355,1.0659384993781778e-05,6.105800793854763e-07,2.3221696792604658e-08
F0,S2356,9.001536960805603e-06,6.27944253340276e-07,2.3397498657443373e-08
F0,S2357,1.2340731023202945e-05,6.291508864314535e-07,2.2753428430289203e-08
F0,S2358,8.517388232127949e-06,6.965009915271155e-07,2.67923688685422e-08
F0,S2359,8.557131457995768e-06,6.082415842932078e-07,2.2256516996347154e-08
F0,S2360,1.7921583311621424e-05,14.522255258146764,1.113860333955263e-07
F0,S2361,1.583788453129874e-05,5.719218780087187e-07,2.1977357356229182e-08
F0,S2362,1.3648748054175008e-05,5.784072809630104e-07,2.203947077092292e-08
F0,S2363,1.7636902557748078e-05,6.11905059268991e-07,2.3548480707927427e-08
F0,S2364,1.912771882286975e-05,5.94540018908795e-07,2.4771152211766098e-08
F0,S2365,1.0817742177933189e-05,5.977923290722275e-07,2.2482643713663033e-08
F0,S2366,2.2661905905981424e-05,14.267884372933622,1.9364011553870128e-07
F0,S2367,1.021366365022963e-05,6.427631216758442e-07,2.2854606732612013e-08
F0,S2368,1.777374897131602e-05,5.736469146986687e-07,2.1819646803317576e-08
F0,S2369,2.5232904779655262e-05,6.542579986255963e-07,2.5628174764867607e-08
F0,S2370,1.0275605776966286e-05,5.974694013014408e-07,2.2495839848338864e-08
F0,S2371,9.282164634762539e-06,5.814971025529299e-07,2.2654373918630805e-08
F0,S2372,1.4246069032528185e-05,5.617078040934571e-07,2.2044741064711223e-08
F0,S2373,1.115414335974501e-05,5.987753938761977e-07,2.3488971187921466e-08
F0,S2374,1.3854430325318099e-05,6.603692583538553e-07,2.4006158604318076e-08
F0,S2375,8.569506552881838e-06,6.289939373133487e-07,2.3161457063736127e-08
F0,S2376,8.554400326415971e-06,7.922308595154845e-07,2.4972488324675362e-08
F0,S2377,9.05166679906715e-06,6.913929640673304e-07,2.335284442019374e-08
F0,S2378,1.3806427993300673e-05,5.925276534743835e-07,2.218705398625774e-08
F0,S2379,1.2417274353331982e-05,6.015574293728779e-07,2.3556331119023057e-08
F0,S2380,1.6728148125064084e-05,5.489624735329877e-07,2.1525517511202613e-08
F0,S2381,1.9774573138125746e-05,7.634559348446825e-07,2.5181314477411142e-08
F0,S2382,9.646441440520133e-06,6.519616232259138e-07,2.3472864149696858e-08
F0,S2383,1.4400572793215504e-05,5.760283083671268e-07,2.215288129370658e-08
F0,S2384,1.4220523941183673e-05,8.555849947534055e-07,3.004284247684692e-08
F0,S2385,1.2929932602884239e-05,6.403259689612258e-07,2.313231845372325e-08
F0,S2386,2.1077947852996705e-05,5.605124300584881e-07,2.207871957934495e-08
F0,S2387,2.026250303809443e-05,6.28968101616141e-07,2.4282633171442822e-08
F0,S2388,1.0339376437466123e-05,5.964441899369067e-07,2.3340154892754918e-08
F0,S2389,1.7800798174459377e-05,7.09999668209369e-07,3.2133416126415115e-08
F0,S2390,1.0750138794871618e-05,5.993446532595732e-07,2.2314303915740936e-08
F0,S2391,1.381553227435793e-05,5.797531540847026e-07,2.2262513233390812e-08
F0,S2392,1.41418772123994e-05,6.337549970138427e-07,2.408078937456071e-08
F0,S2393,1.1817955929885461e-05,6.192589932851231e-07,2.2806479665834375e-08
F0,S2394,1.5416026675233985e-05,8.185767275169631e-07,2.7990812465356763e-08
F0,S2395,1.4117656244719455e-05,6.066136814718199e-07,2.2957330662983515e-08
F0,S2396,1.3919126422009986e-05,5.670631492133488e-07,2.2023937333137336e-08
F0,S2397,1.0120007693594322e-05,6.178368411766958e-07,2.260596904237656e-08
F0,S2398,1.8084365188277572e-05,5.617959007452793e-07,2.191599142190846e-08
F0,S2399,2.5713594681766036e-05,8.579464165737389e-07,2.8278738766494186e-08
F0,S2400,9.222086844428656e-06,6.205758017645462e-07,2.3103522464044253e-08
F0,S2401,1.1911976743171807e-05,6.057845177445234e-07,2.366606857822941e-08
F0,S2402,1.2273927676685679e-05,6.097544063719354e-07,2.460121461860836e-08
F0,S2403,2.443694834429817e-05,7.72615275511729e-07,2.574349836147877e-08
F0,S2404,1.061493854073686e-05,6.085034120964148e-07,2.488910272682885e-08
F0,S2405,9.762640024782876e-06,6.627257950277206e-07,2.384839329318325e-08
F0,S2406,2.619187976982318e-05,9.463262092921614e-07,2.732485509383312e-08
F0,S2407,2.6887351437187527e-05,5.902305067457871e-07,2.636800927069392e-08
F0,S2408,2.256558048623044e-05,6.479676380119724e-07,2.7470250969280833e-08
F0,S2409,1.1499807548724484e-05,6.876671497997843e-07,2.520135474251994e-08
F0,S2410,8.70834859248903e-06,6.908104490514572e-07,2.3967501490421108e-08
F0,S2411,1.0962931636439185e-05,7.250589532814156e-07,2.5751567591926018e-08
F0,S2412,2.4326063218491535e-05,5.960757193525929e-07,2.5383068962232113e-08
