,,W0,W1,W2,W3,W4,W5
F2,S1918,1.1597091957544775e-07,1.110692324483912e-07,3.4947245420437417e-09,1.5248790786743867e-07,1.3094981179399972e-08,8.322440102567256e-09
F2,S1919,4.412104139603096e-08,1.0811150892779114e-07,2.408055567349399e-09,1.5940405574504386e-07,9.755995053431371e-09,8.655302469103333e-09
F2,S1920,4.2157086197050415e-08,1.0486613051510881e-07,1.5768297091347767e-09,1.3874879393212914e-07,4.547591044988652e-09,8.27792040017121e-09
F2,S1921,3.906903961010926e-08,1.0840602873944605e-07,1.6158128831256651e-09,1.4767775487374507e-07,4.7208929711707336e-09,7.705153705588167e-09
F2,S1922,4.72009255614386e-08,1.1595169277176326e-07,2.8764366858984104e-09,4.903436341235536e-07,6.676842635418044e-09,1.6743683625512043e-08
F2,S1923,3.7647908232683284e-08,1.0326234662564829e-07,1.5599366313888906e-09,1.87106902535078e-07,9.248382709086398e-09,7.110073926581052e-09
F2,S1924,3.757185715070958e-08,1.0325047456168432e-07,1.597331782804371e-09,1.6362993800395125e-07,5.127231733302854e-09,7.502798156484299e-09
F2,S1925,3.643364496589122e-08,1.1345224716326315e-07,1.5233452309752416e-09,1.8513991052152702e-07,4.102842888918901e-09,6.935961487103732e-09
F2,S1926,1.5571592987985047e-07,2.6696637355018897e-07,4.871045472906955e-09,1.7414904434682784e-07,1.3094349228183223e-08,1.2541687930141438e-08
F2,S1927,4.8682930772823296e-08,1.302102472054673e-07,1.4330140544461903e-09,1.975405904431888e-07,3.0099290921332447e-09,6.438381064444733e-09
F2,S1928,4.115832795327207e-08,1.071673745360494e-07,1.680554609324196e-09,1.8652704267707495e-07,4.623875927701966e-09,7.02703679244802e-09
F2,S1929,3.737680019928585e-08,1.032780074695613e-07,1.5472029709506369e-09,1.5320045813140715e-07,6.006773107572606e-09,7.532034078835515e-09
F2,S1930,4.919097430605632e-08,1.1946649237942108e-07,1.4342283225878485e-09,1.9602300224336415e-07,3.4663932402249634e-09,6.561543509694381e-09
F2,S1931,3.912820548665586e-08,1.0843652987004821e-07,1.6655854060451224e-09,1.5319172234210005e-07,4.705273863211501e-09,8.133303992427636e-09
F2,S1932,1.7196035771715716e-07,2.92191992826447,1.6033013951519172e-08,5.25845448897823e-07,1.307823466372098e-07,2.7443286733513368e-08
F2,S1933,4.544529964298196e-08,1.1881711619600432e-07,1.4530783233760869e-09,1.8127627144713984e-07,3.7065797294154195e-09,6.932560489686878e-09
F2,S1934,3.764084260723458e-08,1.0326511708163876e-07,1.6147886904372846e-09,1.9641416852562466e-07,5.580274853599565e-09,6.624649394753129e-09
F2,S1935,4.130391474074529e-08,1.1266288108821364e-07,1.5097179121652305e-09,1.685470569629083e-07,3.90039819172911e-09,7.183240883657687e-09
F2,S1936,3.903145134278674e-08,1.0805725942369623e-07,1.6419964188488894e-09,1.5212829512349627e-07,4.4941831704027895e-09,7.856097740556544e-09
F2,S1937,4.315825999727479e-08,1.0472311357441312e-07,1.7300428026886307e-09,1.947030338392989e-07,1.2354011694614793e-08,6.9121969707050024e-09
F2,S1938,4.2679560028917435e-08,3.803193550139006e-07,3.99139187526114e-09,4.0143828251902213e-07,7.3367892248757765e-09,1.1665268314852892e-08
F2,S1939,3.657815499595959e-08,1.06897888770156e-07,1.5987760198369608e-09,1.83495665744377e-07,4.002661644734253e-09,6.862279661430791e-09
F2,S1940,4.052049107675762e-08,1.0671801448438042e-07,1.752390795637817e-09,1.7893489625925598e-07,4.666852281826949e-09,6.994809485033477e-09
F2,S1941,3.7422990628945456e-08,1.0848421539643592e-07,1.6633809151411707e-09,1.3935455829907765e-07,5.805377491329132e-09,8.200369642249808e-09
F2,S1942,4.843878846681818e-08,1.0806382457624251e-07,2.70819874080282e-09,1.479248696704955e-07,7.793781747357372e-09,7.741675350501651e-09
F2,S1943,3.657995961687872e-08,1.0830303294018984e-07,1.5723635294879125e-09,1.805025119403043e-07,4.343598871774142e-09,6.967811176839041e-09
F2,S1944,8.469165076792568e-08,1.0787531456538739e-07,4.3407298993290644e-09,1.5964805502201107e-07,1.744135418462786e-08,8.49292914139947e-09
F2,S1945,3.726430637247495e-08,1.0379997523086078e-07,1.6402590642043432e-09,1.430166726932749e-07,4.619715825084615e-09,8.144697822117752e-09
F2,S1946,4.4580616004377404e-08,1.1086878058011244e-07,1.5089992441734953e-09,1.6213075155395744e-07,3.542777316069381e-09,7.672136894170664e-09
F2,S1947,3.67339519705632e-08,1.022086268914485e-07,1.5747021757402084e-09,1.871189069210518e-07,5.792224003923754e-09,6.9143257945277126e-09
F2,S1948,3.89259140552328e-08,1.1005908467647169e-07,1.5253597061368175e-09,1.9675466213775626e-07,4.2328054724444125e-09,6.657838058422545e-09
F2,S1949,8.122842176828949e-08,1.511769569083889e-06,5.272611702048145e-09,2.6614654769194906e-07,0.17361848874556662,6.057882922315356e-08
F2,S1950,0.4876180740306176,3.996313063157706e-06,7.936464457286372e-09,1.5375209871891768e-07,1.3627444782505282,1.003238729626742e-08
F2,S1951,3.7495592506327274e-08,1.0844474260748554e-07,1.6571037567689947e-09,1.7180560732137293e-07,1.3179046588469556e-08,7.63889274966058e-09
F2,S1952,3.707914647940628e-08,1.0113264780811279e-07,1.534934381182563e-09,1.438681810567517e-07,4.217037261037134e-09,7.6888006042642e-09
F2,S1953,3.928662709338765e-08,1.0224342434657438e-07,1.5736297123040411e-09,1.62766902648657e-07,4.543184004902707e-09,7.338486635859914e-09
F2,S1954,3.70950777811841e-08,1.0749855981454999e-07,1.569809514193948e-09,1.5927525791023098e-07,6.950647944912098e-09,8.017916348759009e-09
F2,S1955,3.8187455424936127e-08,1.0115823518825461e-07,1.5520075258322119e-09,1.920945895238206e-07,4.733217875435126e-09,6.8248173808362795e-09
F2,S1956,4.401386286827053e-08,1.3888774349470156e-07,3.795655594229553e-09,1.7906404818180523e-07,7.84458200326353e-09,6.955964329661876e-09
F2,S1957,4.154167199996445e-08,1.1285697023068307e-07,1.5188310492520725e-09,1.9349478067062515e-07,4.010094742404281e-09,6.697200216300661e-09
F2,S1958,3.995357253373296e-08,1.0432144880341703e-07,1.5803827549706455e-09,1.889234206135579e-07,4.003443674245489e-09,6.747748279979841e-09
F2,S1959,3.8039708011984154e-08,1.084544690811065e-07,1.625133747853584e-09,1.6974277621595705e-07,8.053570732259329e-09,7.503518734054347e-09
F2,S1960,3.789117780984768e-08,1.0667577378394589e-07,1.5815298338243435e-09,1.6870600902408274e-07,4.914624169948491e-09,7.210887642677992e-09
F2,S1961,6.2880648951722e-08,1.5435765868263586e-07,6.267499548031429e-09,1.5516682066144825e-07,4.148712742664709e-08,7.977151001856808e-09
F2,S1962,3.921388111882522e-08,1.0697489578737716e-07,1.6757722185453531e-09,1.5314194780355202e-07,4.605260426973954e-09,7.500333469828435e-09
F2,S1963,6.978113988124606e-08,1.0536227380652641e-07,3.5627189420373886e-09,1.4344406366389197e-07,1.861700651385779e-08,1.3270485424240096e-08
F2,S1964,4.5055774417556575e-08,1.1902673261056788e-07,1.4656976436228193e-09,2.0067858771049696e-07,4.375997021059332e-09,6.538693603132538e-09
F2,S1965,4.502463514912365e-08,1.0131811872235424e-07,1.5078117408736612e-09,1.5476244541203626e-07,3.6158107277266487e-09,7.2703627399216245e-09
F2,S1966,4.323852749117482e-08,1.1312901867327292e-07,1.5045680469733446e-09,1.4640963406695408e-07,4.6989579086401036e-09,7.980238873224327e-09
F2,S1967,4.1435844671210015e-08,2.7355895336302147e-07,3.3749082981208303e-09,2.165994583891129e-07,7.096504784355386e-09,9.207417655959994e-09
F2,S1968,5.67738698318391e-08,1.8286307150506312e-07,5.52246970698035e-09,1.5305008922909892e-07,1.623202770822735e-08,7.466809178161719e-09
F2,S1969,5.133696909048809e-08,1.0589103237027359e-07,2.5567606890771987e-09,4.2366125352200884e-07,9.257676757614247e-09,1.8900385599063368e-08
F2,S1970,6.710496045373046e-08,2.0421413365758078e-07,3.4997710548940295e-09,4.018655108105362e-07,4.654063399138811e-08,4.944202312253753e-08
F2,S1971,4.027649717538076e-08,1.0849611539607544e-07,2.2035736575127103e-09,1.5793157890369105e-07,5.519609003419394e-09,7.576675963860401e-09
F2,S1972,3.6919360377281237e-08,1.0182220643553659e-07,1.579368802881637e-09,1.864257320119428e-07,3.920985787026549e-09,6.767318576701581e-09
F2,S1973,4.101413128953529e-08,1.1627221201375256e-07,1.4864510189045444e-09,1.859420488670256e-07,3.8225554923182205e-09,6.845885871765674e-09
F2,S1974,4.143436832069805e-08,1.0586183865436644e-07,1.6513127213297167e-09,1.6945951987740145e-07,5.621637295541046e-09,7.167063077881806e-09
F2,S1975,3.9222084603776936e-08,1.034095938978301e-07,1.5667547881165855e-09,1.8942953536727389e-07,4.93869613205541e-09,6.802673968956855e-09
F2,S1976,3.7375032141934815e-08,1.0631511154688962e-07,1.572346732794294e-09,1.8434123105644012e-07,3.85210854105544e-09,6.953705026968227e-09
F2,S1977,3.685043568830047e-08,1.0288703504198133e-07,1.6193803905035833e-09,1.9096460301393817e-07,4.225726332522941e-09,6.7297359653982044e-09
F2,S1978,0.612065076751781,1.3024021755724098e-07,4.7879625304521894e-09,1.4697904444370398e-07,5.0987591436608624e-08,8.71160993399318e-09
F2,S1979,3.773732393448591e-08,1.0715508711154149e-07,1.6477167368678936e-09,1.9017218425557228e-07,5.08811557775258e-09,6.877480747372885e-09
F2,S1980,3.7829665635806235e-08,1.0947292337354512e-07,1.5402006701000115e-09,1.8620843739247263e-07,3.723406635653192e-09,6.721751818130504e-09
F2,S1981,3.7169175500850575e-08,1.044797238633174e-07,1.5412055227934284e-09,1.7932879479228497e-07,4.891540964944178e-09,7.087737558202371e-09
F2,S1982,4.287936545880415e-08,1.0756106404896901e-07,1.952769650880694e-09,2.283984190585436e-06,7.167757411181089e-09,9.332319388160343e-08
F2,S1983,3.903302609820212e-08,1.0364168537458386e-07,1.552907196888487e-09,1.738297249100757e-07,4.2986647554274935e-09,7.2188107827269436e-09
F2,S1984,4.014234013158205e-08,1.0775873378867767e-07,1.5738121342782744e-09,1.8012703121913848e-07,4.633746587621338e-09,8.927380699583705e-09
F2,S1985,3.927051964454245e-08,1.0702655778339256e-07,1.8352684300042447e-09,1.6672399033645006e-07,6.269517082554895e-09,7.079664054456663e-09
F2,S1986,5.843765918813919e-08,1.9099961804558786e-07,4.190348004557186e-09,1.7764286460280003e-07,2.6371147575286718e-08,7.391342311139216e-09
F2,S1987,3.66731917193909e-08,1.0738654682274587e-07,1.5935824014157888e-09,1.7735480014215635e-07,8.965138319605784e-09,7.4111178097894895e-09
F2,S1988,4.434144089504387e-08,1.0667184780488172e-07,2.2543384900895204e-09,1.6942899165101194e-07,5.770435407902585e-09,7.1530346034352404e-09
F2,S1989,4.082358212147447e-08,1.6609077754118599e-07,2.34732965744498e-09,1.7100479974404886e-07,1.0482660383243296e-08,7.169511870692944e-09
F2,S1990,4.329837849881089e-08,1.1344996785453074e-07,1.5120515925395566e-09,1.8441643771865197e-07,4.525090671336106e-09,6.996817150354569e-09
F2,S1991,3.706963137951497e-08,1.025078659561108e-07,1.5950958177153646e-09,1.7995441125044245e-07,5.0684624340871755e-09,7.2767278750020325e-09
F2,S1992,4.218418659028333e-08,1.069240924476792e-07,2.203035593222164e-09,1.8920585382813816e-07,9.412879713953408e-09,6.841415627463977e-09
F2,S1993,4.8518500229045615e-08,1.1393794551846525e-07,1.4600994563271076e-09,1.7048841342951082e-07,3.949542775742269e-09,7.439878361746724e-09
F2,S1994,4.5882210496444324e-08,1.0712369054813936e-07,2.3201441455758777e-09,1.7966212377324127e-07,1.2109499501931635e-08,7.224246223448817e-09
F2,S1995,3.6628593947561646e-08,1.0487066256768596e-07,1.599973606954681e-09,1.9058858420576989e-07,6.711012327810456e-09,6.869643160465547e-09
F2,S1996,3.846837333265616e-08,1.0823798204392867e-07,1.6303981613982266e-09,1.8854880315971857e-07,4.414525186374857e-09,6.701030797769701e-09
F2,S1997,3.8074634646032516e-08,1.1580141755740206e-07,1.540503934742639e-09,1.9248571049253897e-07,4.321072972031563e-09,6.6739781228523934e-09
F2,S1998,4.1890335104673053e-08,1.0793655415789214e-07,1.7891297256363045e-09,1.6806847223300787e-07,6.0811086882653055e-09,7.118581875054162e-09
F2,S1999,4.521354020636634e-08,2.2487496642379527e-07,4.007262485457097e-09,1.9281085314826763e-07,3.5599217511837174e-08,2.166661032906981e-08
F2,S2000,2.795202505136409e-07,9.764442912941194e-07,8.435811289606318e-09,5.052731527662411e-07,1.2844624645508894e-08,1.2122939798999812e-08
F2,S2001,4.439493070369206e-08,1.0297029485048734e-07,1.7470311913199861e-09,1.767540675563685e-07,4.988150050450095e-09,7.151091430777629e-09
F2,S2002,4.038575170632227e-08,1.0767636296872432e-07,1.6350004605115016e-09,1.7128090565957527e-07,8.497997687418466e-09,7.006621396333651e-09
F2,S2003,3.82452791383541e-08,1.1934438171525087e-07,1.657409608427917e-09,18.603748858930558,6.886010840353035e-09,8.065988469831897
F2,S2004,4.136811292812975e-08,1.163220552128099e-07,1.4980333031811715e-09,1.9446715773581445e-07,4.136259385912202e-09,6.6967581818865365e-09
F2,S2005,3.897493152951373e-08,1.0693845617109822e-07,1.6768874225959007e-09,1.4158901305362878e-07,5.797108289754083e-09,7.660337494652594e-09
F2,S2006,3.7661757702168134e-08,1.0823702162395835e-07,1.7828929006209373e-09,1.8978977923029148e-07,9.983876629311415e-09,6.9431990342069056e-09
F2,S2007,3.8943741275963984e-08,1.0459685423801523e-07,1.5444555632469556e-09,1.877502318780984e-07,5.042602394319114e-09,6.853846575294058e-09
F2,S2008,3.7050271647411695e-08,1.0592091172653136e-07,1.6219775288549709e-09,1.8561329970510094e-07,6.032097869719485e-09,7.042345009773195e-09
F2,S2009,3.734685573414343e-08,1.0402383763028956e-07,1.5575430609427307e-09,1.691395442191548e-07,7.240286170634155e-09,7.087861500902753e-09
F2,S2010,3.906693270003984e-08,1.0654437975838688e-07,1.6442771657204335e-09,1.7377116259122035e-07,1.0672406499174838e-08,7.487788966941084e-09
F2,S2011,3.91164391628112e-08,1.0593778790125779e-07,1.7278277406218257e-09,1.8193975738809548e-07,4.682988996193588e-09,7.1112079047622815e-09
F2,S2012,4.1871289876593564e-08,1.0848843062789807e-07,2.421266902267221e-09,1.7261326437628686e-07,7.607634292296846e-09,7.177568339808482e-09
F2,S2013,3.754897916705959e-08,1.0526496736547588e-07,1.6541997268626042e-09,1.4233470400636775e-07,4.2694188584704994e-09,7.973802876108247e-09
F2,S2014,4.433770713895842e-08,1.786688529086999e-07,2.5135888009933296e-09,11.490473818142808,2.2902525159213366e-08,10.300807484069855
F2,S2015,3.7039048027669285e-08,1.0515179887155774e-07,1.6359929004116104e-09,1.7612594572277892e-07,7.519857544775324e-09,7.245184010975501e-09
F2,S2016,4.0409708745167913e-08,1.0304713592465557e-07,1.5232132840531975e-09,1.788762960102721e-07,3.711664908524236e-09,6.8777935756550075e-09
F2,S2017,3.844857047713953e-08,1.0562353776199053e-07,1.6969235734617051e-09,1.8290578091091133e-07,3.8110160717123855e-09,6.898776329980213e-09
F2,S2018,3.985982878522421e-08,1.759723791417227e-07,2.3014136630417292e-09,1.7346956997046746e-07,6.527390492206791e-09,7.04815813472897e-09
F2,S2019,4.4359378592555684e-08,1.0790258941834354e-07,1.985943755375487e-09,1.5820510593656644e-07,7.847133417933377e-09,7.173193704624114e-09
F2,S2020,3.892229669728357e-08,1.1234455783080706e-07,1.5256597505730087e-09,1.7459073738918073e-07,3.975278838216162e-09,7.120509638188743e-09
F2,S2021,3.8356001940124297e-08,1.0718351785421986e-07,1.6573077988340189e-09,2.0407194757484642e-07,9.338641483988561e-09,2.1882501874701478e-08
F2,S2022,3.750050844832315e-08,1.083733590072383e-07,1.648202044426843e-09,1.8884301404239468e-07,5.4128228534174975e-09,6.707974374849661e-09
F2,S2023,3.6518927850067586e-08,1.0596542243836199e-07,1.6176986639025508e-09,1.8687509121452602e-07,4.587030813101008e-09,6.863801265998412e-09
F2,S2024,3.966796893727967e-08,1.0700699625740877e-07,1.6419237703232898e-09,1.329493361345139e-07,5.523656850895401e-09,7.513389827297115e-09
F2,S2025,4.348018899103797e-08,1.0405989259841688e-07,1.4951739487047906e-09,1.7681323128335645e-07,7.470436921638842e-09,7.264273637598111e-09
F2,S2026,3.67388603315177e-08,1.011863693326585e-07,1.5727850642261696e-09,1.8571603766364422e-07,4.126552565891308e-09,6.905753456912398e-09
F2,S2027,3.8095690065215296e-08,1.0665809730355277e-07,1.6870440948475133e-09,1.6927446831759954e-07,4.985416509839789e-09,7.466475686497372e-09
F2,S2028,3.7329123104937515e-08,1.0770735813027878e-07,1.6969270708371118e-09,1.76028714591188e-07,6.816320133802583e-09,6.875474772430278e-09
F2,S2029,3.7381903534715e-08,1.0705562251054388e-07,1.6268158098975275e-09,1.753675672511894e-07,4.20581133772443e-09,7.110563156924026e-09
F2,S2030,4.395993947772101e-08,1.1556088701620064e-07,4.020551295170768e-09,1.804946125917487e-07,6.495613877546779e-09,7.041934428185792e-09
F2,S2031,4.436786278701736e-08,1.0588269811380973e-07,1.6787912229839767e-09,1.7905827269421803e-07,6.637784339905145e-09,6.963217250054906e-09
F2,S2032,3.942022980498727e-08,3.5495040163760904e-07,2.3594471980187652e-09,4.296372568022041,7.660003767320918e-09,0.4323194952002241
F2,S2033,3.7866385364000905e-08,1.0281910152496278e-07,1.593779859947559e-09,1.6637936004794664e-07,5.025935481340883e-09,8.392275970335992e-09
F2,S2034,3.730622205694222e-08,1.0141573789317226e-07,1.5873688290570385e-09,1.8234070499036761e-07,4.2140950882616175e-09,6.952259668273346e-09
F2,S2035,4.741324241233844e-08,1.2078430384785972e-07,1.4467927677930627e-09,1.9519069041589167e-07,3.935373027108112e-09,6.633244734607425e-09
F2,S2036,4.945654176871818e-08,1.2222820949101949e-07,1.4425499744260855e-09,1.9545108778856961e-07,3.4227155915233887e-09,6.608357027895485e-09
F2,S2037,4.1352800266271665e-08,1.0729660628864076e-07,1.5778473628323205e-09,2.404206870529005e-07,4.706402038963262e-09,1.0711544175418865e-08
F2,S2038,4.2808508334872575e-08,1.032848250786011e-07,1.505354648191238e-09,1.9319950050799024e-07,4.4034100692220824e-09,6.7188295753226115e-09
F2,S2039,3.73966714150998e-08,1.0290172682623484e-07,1.6097820909144236e-09,1.8384100575855589e-07,4.521592199949845e-09,6.942898145803281e-09
F2,S2040,3.7511730203485225e-08,1.0840079810375726e-07,1.703902211246689e-09,1.3818615713085635e-07,7.152336897377273e-09,8.092062170345981e-09
F2,S2041,3.735552806827337e-08,1.0577521616218065e-07,1.6543890439510666e-09,1.5865825750176786e-07,5.786448150039132e-09,7.882908646268658e-09
F2,S2042,4.16724915479295e-08,1.2779464423888825e-07,2.495629797722814e-09,1.6593531422692747e-07,6.094014194618237e-09,7.049732786761133e-09
F2,S2043,3.8558813500270435e-08,1.0540276193710119e-07,1.5944285356481755e-09,1.8037533496931085e-07,4.278808282806939e-09,7.0385855297004505e-09
F2,S2044,4.105077266168316e-08,1.0418302502764212e-07,1.5215927189091298e-09,1.5958715676778258e-07,3.9768832011858525e-09,7.081362007846305e-09
F2,S2045,4.264000837858308e-08,1.0493626385934566e-07,2.7133055822303285e-09,1.4337773822248748e-07,2.5293910544602165e-08,7.817510304608781e-09
F2,S2046,4.2762094647519015e-08,1.0120309032142564e-07,1.5123389199747893e-09,2.645951593989602e-07,3.798847188096916e-09,9.10602934659102e-09
F2,S2047,4.178144897539978e-08,1.0811507930625467e-07,1.665330533458297e-09,1.582216060703862e-07,5.5457783273777155e-09,7.532402043022e-09
F2,S2048,4.023882253921138e-08,1.0596391014043158e-07,1.6755461280716505e-09,1.3597792594767687e-07,6.499328001044806e-09,7.974059452346075e-09
F2,S2049,4.0293108470312215e-08,1.015204085079472e-07,1.559239419272998e-09,1.9554673669407875e-07,4.282358348284008e-09,6.646046488925331e-09
F2,S2050,4.3951956368714396e-08,2.378844546610525e-07,3.4097831942639627e-09,2.518401187824004,8.371402747493331e-09,2.653635789578753
F2,S2051,3.707617016521428e-08,1.0316970835876474e-07,1.5534930917328548e-09,1.6919285413163358e-07,4.122704507938545e-09,8.934859977446952e-09
F2,S2052,4.4245971106940846e-08,1.0830158093163786e-07,2.5847465201251892e-09,4.4406007347139646e-07,8.802925751511272e-09,6.040323061142572e-08
F2,S2053,4.636180817930873e-08,1.2062597707313786e-07,1.4567148950466015e-09,1.9527415024103015e-07,3.40617527388245e-09,6.595706354679399e-09
F2,S2054,1.5279204445366485e-07,2.772334658682177e-07,4.6237823945479896e-09,1.6368093301084725e-07,1.4596709378320089e-08,8.747063918705658e-09
F2,S2055,3.73908707055975e-08,1.0611506324195217e-07,1.5749466242521433e-09,1.5613332978742646e-07,4.228489894931337e-09,7.980155311149142e-09
F2,S2056,4.03287327978514e-08,1.0234188536300039e-07,1.540638625377893e-09,1.9851573017016087e-07,4.381363318511226e-09,6.5252779859082104e-09
F2,S2057,3.8322737777113253e-08,1.0838880002401552e-07,1.770583268814289e-09,1.832535484557556e-07,4.556783960747343e-09,6.872284930592224e-09
F2,S2058,6.95115603092222e-08,2.634750244402997e-07,3.4587052398066327e-09,1.4237947057315087e-07,2.601396717912821e-08,9.68165698333585e-09
F2,S2059,4.113530552428796e-08,1.0550618595296845e-07,1.5548995512799575e-09,1.8988807498231336e-07,4.860770210974343e-09,6.842714011928852e-09
F2,S2060,4.6557671342234276e-08,1.2310508816929334e-07,1.4529684821868309e-09,1.9699983722992293e-07,3.3075407922377638e-09,6.558216125312114e-09
F2,S2061,3.683765714359821e-08,1.0806957364569762e-07,1.649591938371874e-09,1.7146778270747195e-07,4.802045349076496e-09,6.990893659686016e-09
F2,S2062,4.3878264436497885e-08,1.1634037880370755e-07,1.500507744281202e-09,1.8701656446550707e-07,3.991278356805155e-09,6.863056890029185e-09
F2,S2063,4.4077931860951486e-08,1.0620410591349274e-07,4.408982730778769e-09,14.845092362801092,5.78922418328173e-09,4.358590129614643
F2,S2064,3.9163531507247095e-08,1.0349727191738832e-07,1.659720580430302e-09,1.9050537449265443e-07,7.7384068896433e-09,6.886898373753216e-09
F2,S2065,4.464551347420696e-08,1.0704971352300618e-07,2.475305494643161e-09,1.6116558752176262e-07,9.259666839342319e-09,8.063129228133659e-09
F2,S2066,4.2057528375748885e-08,1.0838215447663195e-07,1.978583480448692e-09,1.787418907906989e-07,4.75404793755016e-09,6.820869481660235e-09
F2,S2067,4.041989686674828e-08,1.0482048158238943e-07,1.5563662371208652e-09,1.8556043354215367e-07,5.160239087107262e-09,7.020388150871486e-09
F2,S2068,3.7663134917639696e-08,1.0122585066912386e-07,1.573334091399698e-09,1.5853683170536188e-07,4.474171384336e-09,7.556769830708932e-09
F2,S2069,3.869191677056295e-08,1.0579084337727124e-07,1.5875506860180873e-09,1.8819983159942235e-07,5.572942051566983e-09,6.946607328003618e-09
F2,S2070,4.7301133910890815e-08,1.1980909687669407e-07,1.4568447316680741e-09,2.008394986117073e-07,3.295136039537613e-09,6.4297773481773246e-09
F2,S2071,4.0627037345373766e-08,1.0832076084303124e-07,1.879404795766284e-09,1.8219104449121613e-07,7.676227338114876e-09,6.999283128965319e-09
F2,S2072,2.624978880375482e-07,0.5184442067267635,4.030505794039208e-08,3.9197694080958865e-07,6.181026626010037e-08,1.5805661706798418e-08
F2,S2073,4.103875973681404e-08,1.0601697746873104e-07,2.063364013193933e-09,2.320318504202921e-07,1.7399656328116433e-08,2.5760939120440037e-08
F2,S2074,3.790677156135684e-08,1.0650046455966328e-07,1.6294076420935824e-09,1.81224759855353e-07,4.5230741003603396e-09,6.912477946597354e-09
F2,S2075,3.78218853063361e-08,1.0818298615741457e-07,1.6703466566252172e-09,1.7522034407402846e-07,6.1479205718694495e-09,1.0167882926725107e-08
F2,S2076,6.577482920138314e-08,2.1086733185752976e-07,3.9809956581742365e-09,1.4137103510448193e-07,4.9115439689843396e-08,8.206374016164028e-09
F2,S2077,4.495082997323639e-08,1.0325447450330524e-07,1.4917231206124045e-09,1.96540004915388e-07,3.928586634300722e-09,6.573453274781908e-09
F2,S2078,4.085470205965574e-08,1.5720808527480346e-07,2.383274286686328e-09,1.4068227563240428e-07,8.267829430450891e-09,8.331641788032576e-09
F2,S2079,4.1877671656224314e-08,2.316816997563132e-07,2.9208646955081016e-09,1.5664756456595906e-07,6.3925861769869116e-09,8.296886436237446e-09
F2,S2080,4.053266005252118e-08,1.1605056185024881e-07,1.506429048419498e-09,1.988435236148591e-07,5.763538824312181e-09,6.576673866423972e-09
F2,S2081,3.648698579318536e-08,1.0766495588613376e-07,1.5579851398659705e-09,1.4602955552798398e-07,4.146175919175049e-09,7.063176382427184e-09
F2,S2082,3.670725180609833e-08,1.0652473330335476e-07,1.5040816282436367e-09,1.9098005849318528e-07,5.969062084033486e-09,6.940903116181609e-09
F2,S2083,4.124209228747997e-08,1.0471746311290987e-07,2.316530222671887e-09,1.605709024046849e-07,9.189785146036156e-09,7.5884524044504e-09
F2,S2084,4.1265602488588535e-08,1.0528073098600963e-07,1.8648059064425126e-09,1.7598403033651637e-07,1.1007477677524287e-08,7.336763178545891e-09
F2,S2085,4.144810815647759e-08,1.0222069502670133e-07,1.5410662451559474e-09,1.7392979315759145e-07,5.086163644991958e-09,7.2871610982331185e-09
F2,S2086,3.923728645795903e-08,1.0465652389202963e-07,1.6960729468516555e-09,1.8544360334834227e-07,4.337298550450807e-09,6.909713709053269e-09
F2,S2087,3.674304216010582e-08,1.0178744007469068e-07,1.5815862895214034e-09,9.037379607933964e-07,3.8744708567605985e-09,1.5446924965559358e-08
F2,S2088,3.694789433099311e-08,1.0219144083155744e-07,1.5779011837552184e-09,1.3206669818327234e-07,8.842817251752788e-09,8.618536083468276e-09
F2,S2089,3.640941621637077e-08,1.0327582523163957e-07,1.5455585890209545e-09,6.362185331816075e-07,5.404799924457305e-09,2.103457703535261e-08
F2,S2090,1.7649770220716297,4.052177023917172e-07,1.0058611097725492,1.489217462639711e-06,6.48122659666967e-08,1.5562361923977723
F2,S2091,3.6894804588764447e-08,1.0817782766188159e-07,1.5787603479966824e-09,1.8393239008261297e-07,5.172061271916092e-09,1.1640067816269677e-08
F2,S2092,9.908406736786892e-08,1.0817562112145963e-07,5.288851967931632e-09,1.6479619030940506e-07,1.0708727268251322e-08,7.732602917227095e-09
F2,S2093,4.09951575771345e-08,1.0922933465472939e-07,1.500308790894378e-09,1.7571554450998633e-07,3.947243280987191e-09,7.044453196879823e-09
F2,S2094,4.404094042414006e-08,1.0795645643500464e-07,2.2402761638733405e-09,1.60103266100185e-07,5.0688388898453005e-09,7.36810212743658e-09
F2,S2095,3.8789092722254625e-08,1.0648651525788914e-07,1.628168172736424e-09,1.7399120864667329e-07,5.941017197060741e-09,7.0241299174101946e-09
F2,S2096,3.861967857508288e-08,1.0138594328584764e-07,1.6117325774416467e-09,1.8518205502628567e-07,5.821538705420551e-09,6.876646707839646e-09
F2,S2097,5.011683636678819e-08,1.0511096587204895e-07,2.745043484936288e-09,1.4972930075419695e-07,3.4685547657858205e-08,9.632618736258586e-09
F2,S2098,7.715896434113656e-08,1.457092004698096e-07,4.769320821527476e-09,1.7860116018583532e-07,2.8643661570694685e-08,7.2772091359886855e-09
F2,S2099,3.8590069566251057e-08,1.0760953721489718e-07,1.7390947908980434e-09,1.8000684810103415e-07,3.7960226146617154e-09,6.8786684360648366e-09
F2,S2100,3.7165616583864284e-08,1.06540005519154e-07,1.6461161069619914e-09,1.7716246347721637e-07,4.624666382241642e-09,7.143986387338252e-09
F2,S2101,3.833408068783079e-08,1.0318769794561992e-07,1.6019985874258733e-09,1.8395583046433655e-07,4.5418459124635835e-09,6.798048700510898e-09
